Stochastic,Momentum,Wiliams,ADI,EMA,MACD,RSI,OBV,BB_BBM,BB_BBH,BB_BBL,ATR
65.00453755,457.4434118,-34.99546245,1680104.082,50352.44048,255.8106231,54.83499186,742061.6131,50052.023,51584.77471,48519.27129,1027.00607
65.55684649,740.8587941,-34.44315351,1679553.249,50418.78042,271.9543619,54.95692469,745373.4357,50103.5475,51670.46983,48536.62517,1017.049208
59.21786579,915.5927647,-40.78213421,1676894.96,50447.03103,264.006985,53.18229533,742186.872,50180.0215,51692.13059,48667.91241,1001.999979
28.01255484,770.5425,-71.98744516,1673931.086,50327.55356,168.6410688,45.40875888,737561.7388,50222.183,51609.61782,48834.74818,1027.490694
27.81573517,426.4615588,-72.18426483,1673015.901,50223.09842,91.45909949,45.36372028,734048.717,50258.8085,51529.09437,48988.52263,1015.540645
24.91748603,165.9954118,-75.08251397,1671703.921,50119.19996,21.94708251,44.66124987,731464.791,50247.1915,51542.57872,48951.80428,995.6955987
17.74583886,-179.9896471,-82.25416114,1672645.1,49990.33997,-55.98645879,42.59897747,727215.1158,50179.4665,51552.68014,48806.25286,997.4701988
1.277711095,-600.8215588,-98.7222889,1669307.223,49738.55997,-200.2287893,36.11636222,723580.4725,50059.3305,51693.34706,48425.31394,1015.436613
16.73365086,-897.5421765,-83.26634914,1669706.817,49538.19864,-300.2790621,37.42283077,729250.9777,49938.5755,51729.30064,48147.85036,1044.976855
7.441046766,-1218.790235,-92.55895323,1666415.1,49209.60282,-467.9487737,31.41600408,723303.7454,49781.9135,51958.05353,47605.77347,1098.116365
13.25861963,-1674.551294,-86.74138037,1666357.846,48888.46245,-615.7334335,30.19144604,715200.3522,49640.599,52175.9564,47105.2416,1134.929482
7.952689048,-2004.564441,-92.04731095,1662555.718,48567.39812,-750.074766,28.77158298,708997.1331,49445.193,52301.88207,46588.50393,1142.307376
22.23717379,-2234.012941,-77.76282621,1664940.173,48404.21304,-777.9343882,37.31815604,714237.4409,49289.6915,52246.71891,46332.66409,1180.375421
24.05497288,-2352.592529,-75.94502712,1666022.26,48261.01663,-791.9549538,37.24415691,710724.8056,49136.404,52165.12215,46107.68585,1171.529319
19.08800077,-2349.083794,-80.91199923,1664449.493,48096.22241,-818.2594431,35.50069262,707885.5861,49002.657,52153.78493,45851.52907,1157.849368
0.252919051,-2357.220235,-99.74708095,1659312.134,47752.39676,-949.8022829,28.4226385,702657.1979,48829.682,52328.11258,45331.25142,1196.910842
11.43462539,-2442.190147,-88.56537461,1659998.524,47531.15319,-996.126932,33.84552497,706551.8635,48656.76,52332.76467,44980.75533,1181.98721
14.49786771,-2682.407676,-85.50213229,1657247.391,47190.15677,-1110.365367,29.21020217,695708.4513,48390.704,52315.78334,44465.62466,1263.505267
27.50550633,-2937.445706,-72.49449367,1660362.593,46995.16786,-1127.061744,35.60785656,701268.9884,48102.738,51920.50456,44284.97144,1245.455605
42.32744161,-3105.744265,-57.67255839,1664527.082,46917.24682,-1072.813016,40.82464445,707497.0341,47855.896,51433.37411,44278.41789,1249.448061
50.06662533,-2964.066059,-49.93337467,1666447.556,46889.19391,-994.4649475,42.98121304,711242.3004,47649.6945,50984.69507,44314.69393,1211.087486
48.41985137,-2785.605235,-51.58014863,1667404.864,46827.65472,-944.0205637,41.44731955,707923.0409,47428.5775,50457.92696,44399.22804,1209.371237
62.35776967,-2368.284853,-37.64223033,1667644.332,46827.08609,-862.1715386,44.47218684,711408.2935,47238.214,49894.26164,44582.16636,1190.93472
50.13592475,-2061.1395,-49.86407525,1664999.626,46711.26261,-857.2207464,39.65059886,707814.6149,47058.587,49545.22242,44571.95158,1191.565811
74.7911037,-1832.343529,-25.2088963,1666353.425,46732.2916,-770.9349606,46.25632988,712323.5117,46924.829,49134.66753,44714.99047,1220.784682
93.10048447,-1633.329647,-6.899515528,1669765.313,46847.27272,-636.6583482,50.87154106,717493.6364,46832.3685,48748.0457,44916.6913,1242.16649
97.76718625,-1242.529176,-2.232813754,1673233.561,47017.93769,-481.7131009,53.99424794,722049.7987,46781.094,48489.25605,45072.93195,1208.374598
82.32402897,-934.9385588,-17.67597103,1670854.698,47103.67666,-392.0237693,50.94149326,718793.8925,46759.0435,48408.81903,45109.26797,1185.055698
74.35868928,-628.4599118,-25.64131072,1668767.256,47132.13177,-344.7196631,48.75223796,716320.1686,46713.1055,48242.61843,45183.59257,1143.498148
66.06838023,-482.2805588,-33.93161977,1668147.439,47109.0702,-332.281635,46.51177015,712977.8917,46707.3775,48232.29655,45182.45845,1124.351852
50.10550502,-503.4140588,-49.89449498,1665967.543,46997.19418,-373.7265801,42.46506956,709463.5939,46680.825,48216.74911,45144.90089,1118.576005
21.18470438,-722.0389706,-78.81529562,1663130.691,46821.22962,-449.2068467,39.29916702,705631.9037,46640.674,48236.27266,45045.07534,1136.320577
13.91018396,-1064.083706,-86.08981604,1662969.7,46641.90567,-519.271593,38.25642068,701230.9284,46547.3135,48185.43072,44909.19628,1125.78125
37.29056602,-1231.065559,-62.70943398,1664739.762,46593.23425,-504.384866,44.56096052,703802.7942,46494.645,48096.00858,44893.28142,1122.213303
73.74383416,-1143.095794,-26.25616584,1668058.241,46717.47902,-387.4019903,52.67475516,707337.0942,46519.6455,48168.26684,44871.02416,1142.908067
80.66242031,-836.256,-19.33757969,1669110.297,46856.74448,-272.4358969,54.04932181,710182.0823,46631.8675,48297.82193,44965.91307,1106.161777
69.37101904,-447.8306176,-30.62898096,1666529.941,46925.89055,-210.1003435,51.42416439,705725.4814,46695.981,48372.71942,45019.24258,1091.398078
70.76524995,34.54785294,-29.23475005,1665678.579,46992.18248,-155.0593219,51.73588178,708386.8033,46818.451,48323.08602,45313.81598,1069.067501
77.61053237,433.4318824,-22.38946763,1666058.642,47080.88748,-91.47117879,53.31973668,710447.713,46914.9375,48374.23475,45455.64025,1038.409823
81.8814232,659.1350588,-18.1185768,1666830.527,47177.26382,-28.94313302,54.32681693,712443.0628,46984.585,48473.64164,45495.52836,999.621264
74.95670408,753.8515588,-25.04329592,1664416.248,47229.17531,1.461155068,52.35460297,709788.1916,47027.5725,48531.63996,45523.50504,990.1247451
63.59840896,704.8509118,-36.40159104,1664342.79,47219.75593,-7.287065434,49.05406844,706647.5733,47064.1165,48543.41554,45584.81746,984.6929776
47.74602239,601.5938529,-52.25397761,1663003.216,47139.85514,-56.97781294,45.02385034,703787.4082,47053.972,48542.48914,45565.45486,978.9820506
49.2351208,417.8192059,-50.7648792,1664240.386,47077.34646,-91.22830956,45.4770052,706363.7533,47089.6035,48503.775,45675.432,952.1183327
52.31319976,245.0517353,-47.68680024,1663458.811,47037.1016,-108.6893162,46.45942343,708964.2783,47084.93,48502.6005,45667.2595,919.7498804
67.76635239,76.94923529,-32.23364761,1664244.543,47072.15338,-79.29210699,51.2122256,711729.4907,47070.197,48472.41263,45667.98137,921.9127461
68.13463967,87.68455882,-31.86536033,1665245.924,47119.86493,-44.98612133,52.34151698,715015.5707,47035.3335,48363.39998,45707.26702,932.0882642
57.45343558,190.8600588,-42.54656442,1665705.697,47162.80427,-16.6446668,52.4501999,717373.9478,47024.38,48335.12591,45713.63409,911.3091025
39.40695938,333.2176176,-60.59304062,1664734.183,47151.7157,-23.14917203,48.80730455,714806.9929,47012.5075,48316.71834,45708.29666,902.2155952
14.00542145,319.9652059,-85.99457855,1662656.795,47068.63894,-71.93590209,43.82195919,711525.0302,46990.981,48312.10512,45669.85688,912.1566241
30.35045824,191.2796765,-69.64954176,1664467.038,47043.91242,-81.05615041,47.53548672,713778.4911,47021.6405,48302.25363,45741.02737,895.4997224
37.69615888,76.29608824,-62.30384112,1665196.443,47043.7281,-74.5670441,49.16193797,715450.7314,47089.894,48212.41743,45967.37057,865.606885
42.01903041,-25.78626471,-57.98096959,1665343.96,47056.07102,-61.15299164,50.14151428,716908.4748,47172.894,48016.81131,46328.97669,834.4328218
54.42429327,-60.67038235,-45.57570673,1666670.307,47102.64688,-28.48063725,52.94362981,718593.4098,47229.32,47970.73752,46487.90248,804.9497631
34.26164954,-197.5726471,-65.73835046,1668074.542,47001.75263,-87.07260304,42.75527147,715423.6127,47170.3635,47991.56682,46349.16018,877.2590658
38.62714692,-252.4195294,-61.37285308,1668780.186,46927.18561,-124.2829169,43.81648045,717330.7591,47104.39,47936.80954,46271.97046,850.3119896
6.859271549,-439.1285294,-93.14072845,1666711.019,46723.19153,-235.4033291,36.02993526,714486.285,47005.4845,48110.92078,45900.04822,882.3182761
5.517580453,-809.9070294,-94.48241955,1662916.528,46443.98866,-381.0505656,31.58792316,709076.9699,46865.789,48361.92634,45369.65166,907.9069707
3.302458302,-1263.839765,-96.6975417,1660221.293,46169.34217,-510.3657445,30.30432336,705332.248,46702.1225,48501.46812,44902.77688,902.522187
16.42416667,-1441.994853,-83.57583333,1659589.868,45985.59922,-573.3873148,35.02853917,709397.3369,46551.5005,48457.92888,44645.07212,938.0563165
15.99909122,-1738.169265,-84.00090878,1659732.594,45770.50999,-649.6405986,32.58174226,703335.9112,46391.792,48459.64746,44323.93654,959.5094368
17.06055883,-1919.575059,-82.93944117,1659374.517,45587.88599,-699.7143611,32.92387822,706333.6285,46253.907,48461.88925,44045.92475,939.7801913
30.12062151,-1886.759147,-69.87937849,1659605.91,45490.38252,-694.6134701,38.33264342,709556.5645,46165.7125,48447.74717,43883.67783,936.8430348
35.80548603,-1745.471794,-64.19451397,1659361.091,45434.01285,-665.8693136,40.71595007,712290.4226,46085.541,48403.31299,43767.76901,930.6335323
38.75811306,-1659.326265,-61.24188694,1659738.776,45399.77114,-627.0184866,41.97038301,714647.7257,46005.6255,48332.92571,43678.32529,921.4161371
41.65874109,-1456.8095,-58.34125891,1660198.972,45384.44965,-580.8460325,43.24099369,716869.2391,45904.869,48173.02761,43636.71039,893.2606988
27.43661107,-1330.496971,-72.56338893,1658740.576,45300.78837,-580.1609927,38.75972695,713878.2372,45771.219,47978.34849,43564.08951,900.8256489
15.17858067,-1350.668294,-84.82141933,1655874.646,45151.18992,-619.136178,34.53764959,710770.0454,45608.0635,47779.20599,43436.92101,889.2666739
33.02442968,-1469.768294,-66.97557032,1660770.003,45072.6206,-612.0543298,39.25910201,716632.955,45482.1775,47588.41735,43375.93765,903.9847687
6.659543734,-1602.460853,-93.34045627,1657292.379,44848.42318,-692.9264506,31.72809328,711625.6844,45325.3025,47559.8669,43090.7381,943.7637137
19.17558185,-1832.453235,-80.82441815,1657768.393,44670.60409,-738.5281812,33.18573362,716308.4585,45156.882,47404.10515,42909.65885,943.1063056
4.577692308,-2011.166029,-95.42230769,1654730.196,44463.72621,-797.4103555,30.91076366,713008.4531,44960.7065,47200.24109,42721.17191,937.0001409
26.05346154,-2113.205618,-73.94653846,1656698.738,44358.88138,-789.9134794,37.42821299,715680.7461,44787.761,46856.24195,42719.28005,925.7115594
55.53263627,-2028.841059,-44.46736373,1658919.479,44365.0732,-716.9695056,44.74605141,718506.0112,44637.7575,46325.20088,42950.31412,937.2635909
73.51479084,-1802.651676,-26.48520916,1661021.064,44431.11411,-615.3479932,48.77894277,721229.9865,44563.4795,46064.05636,43062.90264,932.6019058
84.15012922,-1413.022941,-15.84987078,1661243.794,44524.23489,-507.2476289,51.05436221,724841.8646,44497.8305,45759.74513,43235.91587,904.1539126
86.1448973,-1051.873912,-13.8551027,1662038.87,44611.67024,-412.7461169,51.48964665,726832.4225,44486.969,45721.16663,43252.77137,882.9464902
73.14881097,-619.4359706,-26.85118903,1660387.881,44681.53554,-337.5399054,51.06010834,723288.4733,44512.2935,45777.51848,43247.06852,896.2795981
90.08456304,-230.7946471,-9.915436956,1663146.512,44886.28947,-188.4951538,59.8568363,728188.0481,44603.946,46068.6109,43139.2811,948.0289125
88.53442724,127.8692353,-11.46557276,1663068.459,45056.36154,-73.99028973,59.26957396,725502.6621,44672.474,46286.4261,43058.5219,926.1932759
90.06094381,419.2948529,-9.939056187,1662812.661,45238.12133,37.12435069,61.17915024,728429.6132,44774.8305,46551.17241,42998.48859,909.6151848
87.86996898,711.6128235,-12.13003102,1662392.784,45384.55449,117.1206718,60.19809905,726459.2643,44871.6075,46763.07077,42980.14423,868.6591001
91.08202921,926.0255588,-8.917970787,1663187.128,45527.72456,188.1901465,61.18089801,728611.6442,44951.6935,46965.51347,42937.87353,858.6427358
84.29077099,1038.859676,-15.70922901,1662909.232,45617.42395,221.1567133,57.92423779,726459.8281,45008.3365,47094.44254,42922.23046,833.4775404
75.24618408,1015.1955,-24.75381592,1662133.769,45649.40742,217.0895311,53.81843851,723997.0721,45042.3415,47160.27867,42924.40433,819.0405733
86.59725918,975.2434118,-13.40274082,1663602.987,45734.5771,245.8012312,57.85757572,726754.5436,45092.5075,47277.51345,42907.50155,802.5612466
92.48224162,1067.677206,-7.517758383,1665729.58,45904.55082,323.0266233,63.59669068,731648.479,45205.127,47536.62524,42873.62876,818.6568718
95.60726846,1244.053765,-4.392731536,1667676.399,46097.29338,407.0311712,65.95566061,735539.0053,45363.693,47822.31882,42905.06718,803.0385238
96.65654112,1429.563529,-3.343458883,1670462.17,46299.74226,489.3908464,67.71163857,739329.5041,45516.38,48131.20136,42901.55864,799.007915
90.06889435,1742.782353,-9.931105648,1670422.863,46489.48063,556.885739,68.4192931,745084.0119,45732.962,48325.25266,43140.67134,788.3644925
95.74375,2010.753206,-4.25625,1672205.55,46679.38988,618.6581393,69.6948073,748268.948,45952.913,48501.16763,43404.65837,774.5034573
81.59407463,2184.235147,-18.40592537,1667602.779,46828.71523,650.8735738,67.92434599,743029.8381,46186.9285,48499.98058,43873.87642,768.0517818
83.54470221,2258.991529,-16.45529779,1667704.597,46995.95853,691.3283607,69.96109608,747593.9333,46407.211,48555.60655,44258.81545,783.4716545
96.99205355,2415.856,-3.007946448,1672434.028,47288.23073,803.290278,76.27875643,753351.0344,46646.345,48911.71631,44380.97369,815.5422506
89.43345077,2534.352029,-10.56654923,1673244.524,47525.18663,872.0753667,74.40882688,747513.0415,46856.596,49199.14086,44514.05114,824.4056613
76.36466204,2627.525353,-23.63533796,1670129.839,47663.82841,876.1106884,67.17089801,744004.8434,47028.37,49342.81632,44713.92368,813.5716855
73.76004513,2600.385647,-26.23995487,1669668.42,47770.68729,861.3324284,65.79720248,740884.5024,47192.6335,49423.86046,44961.40654,794.343708
68.4729836,2562.176735,-31.5270164,1669032.182,47836.30632,823.7892055,62.98155735,738644.3797,47348.992,49413.79658,45284.18742,786.2434431
73.63978958,2408.510382,-26.36021042,1670035.734,47926.45214,804.8958063,64.97163963,743140.593,47463.7525,49519.29295,45408.21205,804.4081972
78.55148238,2230.239353,-21.44851762,1671384.566,48040.80386,802.5939601,67.04844032,745151.99,47594.8655,49635.97839,45553.75261,785.0754688
87.07154503,2130.405471,-12.92845497,1672407.89,48187.06068,819.8547478,69.57687235,747034.4317,47730.774,49802.50635,45659.04165,779.792221
92.80758327,2170.416118,-7.192416726,1673688.508,48373.72325,859.8766783,72.46743087,749942.4418,47893.307,50011.48353,45775.13047,775.9056338
69.80785714,2280.673824,-30.19214286,1670056.016,48504.50949,862.8938982,68.82471416,745595.6278,48038.1215,50140.03543,45936.20757,786.2738028
69.76375433,2286.337706,-30.23624567,1670932.488,48619.72155,856.5394819,68.92589963,748246.7903,48196.528,50195.60621,46197.44979,800.8206741
64.60704607,2272.735794,-35.39295393,1669830.993,48706.79068,834.1528654,67.31258561,745337.4546,48367.3,50104.22554,46630.37446,795.8727688
53.23294782,2141.508853,-46.76705218,1668812.315,48742.51859,783.3361958,62.42135014,743203.2587,48501.6285,49969.27452,47033.98248,779.9532853
55.21342513,1872.957294,-44.78657487,1670494.232,48798.07078,749.3064268,64.15712196,745416.7242,48609.1175,49931.56891,47286.66609,774.1173363
34.25430293,1582.673735,-65.74569707,1668611.442,48781.27067,675.24964,56.70648174,743472.1195,48675.215,49864.82833,47485.60167,771.8082409
32.80378657,1340.009765,-67.19621343,1669131.979,48762.21592,606.8436715,56.21988089,740738.4594,48726.35,49812.84023,47639.85977,753.3240808
19.6045611,1069.617088,-80.3954389,1667113.171,48704.80179,521.8635689,51.85899467,738460.4667,48756.7915,49760.03008,47753.55292,737.4966465
42.25817556,888.1266765,-57.74182444,1667817,48725.23889,491.3341601,57.89551825,741456.6634,48804.0055,49730.01627,47877.99473,752.7690289
54.57099828,813.8342941,-45.42900172,1668724.609,48781.10437,484.6426385,60.77453783,743726.0789,48871.2505,49684.07543,48058.42557,728.1040982
23.34513375,696.4631176,-76.65486625,1667557.007,48773.10245,440.1222426,54.8066015,741483.8054,48903.153,49635.8656,48170.4404,727.0930912
29.72254329,660.9906765,-70.27745671,1667894.064,48782.57279,410.0411091,56.15485318,743320.8413,48885.9595,49607.17685,48164.74215,710.6621561
28.00690402,645.7573824,-71.99309598,1667667.567,48786.36709,379.1599804,55.67366809,741378.9664,48873.241,49590.3118,48156.1702,699.0448593
37.80159746,601.2370588,-62.19840254,1668882.009,48814.85148,365.7189824,57.89206067,743478.0011,48894.991,49599.6252,48190.3568,675.1130836
41.73244551,549.8820588,-58.26755449,1665891.266,48826.11261,342.9882976,56.27592646,739327.9546,48916.693,49593.22619,48240.15981,693.3671491
26.91278688,438.0500882,-73.08721312,1665543.041,48806.10826,303.4631366,52.75943586,736149.743,48937.3555,49555.46629,48319.24471,691.2094956
10.44367759,216.8797647,-89.55632241,1662055.39,48634.6285,176.8157524,39.12452878,730783.5377,48887.736,49746.72889,48028.74311,745.5795316
26.10530442,-76.40794118,-73.89469558,1664502.883,48530.36203,102.1093888,43.63777551,734446.515,48841.163,49811.38617,47870.93983,748.2131365
19.13527654,-328.8555588,-80.86472346,1663711.415,48416.76443,28.51483733,41.88582078,732451.6408,48768.1955,49851.18139,47685.20961,730.7814839
12.64628664,-677.0487647,-87.35371336,1663178.814,48290.1865,-46.29758717,39.80247306,729680.3778,48662.2155,49816.43887,47507.99213,735.7406636
18.17115884,-950.5643824,-81.82884116,1664695.703,48188.77097,-99.4266652,40.73755718,732134.0262,48570.963,49779.10864,47362.81736,725.7363305
13.5511746,-1030.145824,-86.4488254,1663630.697,48084.53884,-149.6942145,39.43660056,730201.2151,48472.8845,49723.82069,47221.94831,716.540164
27.98494942,-1016.209676,-72.01505058,1664205.297,48045.24966,-156.831762,45.31256918,731455.2014,48398.741,49626.82908,47170.65292,710.2187237
52.52055693,-951.1299706,-47.47944307,1666704.107,48097.96971,-108.7225271,53.56071486,734315.1777,48372.036,49571.76168,47172.31032,714.4559577
77.58549836,-688.9256765,-22.41450164,1667656.097,48232.30308,-16.75702932,60.16972826,737105.6271,48369.3515,49562.2409,47176.4621,726.7841036
76.61165967,-341.4704118,-23.38834033,1667159.681,48345.28133,53.42616158,59.81355955,734941.0398,48389.73,49616.06529,47163.39471,719.8488105
93.58729297,5.302617647,-6.41270703,1668980.168,48503.23049,143.7223236,63.83256898,737899.8206,48434.307,49754.75539,47113.85861,708.345324
92.89142975,394.4170294,-7.108570251,1669392.982,48669.86242,230.6240764,65.66464508,740692.2801,48505.375,49943.79302,47066.95698,692.455658
97.75744228,793.6210588,-2.242557716,1674100.628,48968.46877,388.3329246,73.23423197,746181.0295,48607.9415,50385.00749,46830.87551,731.9252539
98.88271799,1136.219412,-1.117282007,1678552.589,49298.71427,550.2183992,75.88715378,751287.849,48722.9955,50881.14859,46564.84241,735.0020215
92.73943654,1509.712853,-7.260563455,1677641.082,49580.7777,668.2989459,75.41966643,746767.8109,48857.6505,51313.98959,46401.31141,723.1433057
97.65995687,1847.199618,-2.340043134,1680468.929,49858.85134,773.3099845,76.67349487,751159.1569,48998.7605,51743.14625,46254.37475,715.8952124
99.36445852,2207.963265,-0.635541477,1685854.291,50216.34316,916.4686047,80.40371407,756873.5674,49185.211,52330.63332,46039.78868,751.9148401
80.67913597,2442.554765,-19.32086403,1683040.581,50395.43074,939.9661151,67.38091667,751114.9642,49313.186,52622.07708,46004.29492,801.8987801
65.27588089,2402.331382,-34.72411911,1677912.38,50446.22131,885.1912743,59.1417861,744045.8146,49407.0385,52769.69281,46044.38419,809.8452958
64.72068786,2224.177176,-35.27931214,1677232.26,50489.0398,831.4709145,59.05242059,739519.7359,49511.6025,52906.73789,46116.46711,800.1420604
68.23364429,2100.841029,-31.76635571,1676938.755,50567.43449,804.6074882,61.22334688,744503.8607,49689.452,53020.70225,46358.20175,792.6233418
66.5851499,1875.7375,-33.4148501,1678408.898,50666.14723,792.8011287,62.80610412,747200.5765,49862.2095,53152.62919,46571.78981,780.6259602
63.00578491,1690.667529,-36.99421509,1677324.859,50741.74226,768.5597801,61.92536912,744882.0727,50039.946,53221.54184,46858.35016,760.5812488
49.94033262,1570.073588,-50.05966738,1677964.587,50757.13263,710.8192388,57.54970879,741644.3437,50209.433,53178.88615,47239.97985,777.4890167
33.0804292,1501.799647,-66.9195708,1676429.583,50725.70161,630.6953476,53.88727914,739616.8281,50359.0245,53062.96109,47655.08791,774.9005155
41.76021725,1367.054294,-58.23978275,1677412.214,50756.75473,595.6091611,57.66515019,741351.5991,50536.603,52884.83221,48188.37379,773.7190501
13.33361345,1261.059324,-86.66638655,1675932.394,50732.83277,530.9185117,53.5453697,739545.7959,50675.9765,52657.87054,48694.08246,779.6576894
3.755042017,1080.406412,-96.24495798,1674150.575,50681.7044,455.99896,51.19037414,737510.026,50771.4125,52478.30128,49064.52372,778.7885687
37.41839029,981.6412059,-62.58160971,1676548.873,50710.07448,435.5892946,56.15595357,741439.7067,50860.863,52387.10675,49334.61925,815.7493853
58.2384133,985.2559706,-41.7615867,1678595.886,50812.08988,460.95928,60.73835172,744473.2355,50980.6405,52289.44219,49671.83881,822.3858577
33.73093981,1021.193059,-66.26906019,1676109.57,50809.3619,421.053949,53.63255616,741981.4459,51043.727,52176.53661,49910.91739,833.8818679
7.316507768,840.0815588,-92.68349223,1672242.608,50644.76564,287.9288727,43.80807353,737069.7046,51034.823,52210.0788,49859.5672,890.9024488
1.998350086,580.0254706,-98.00164991,1668804.637,50434.17422,139.6986975,40.46502107,733082.2344,50942.619,52398.59109,49486.64691,884.5208453
23.56374241,334.322,-76.43625759,1671330.839,50331.13099,69.51769187,45.68598981,735926.2585,50853.421,52391.54323,49315.29877,868.7422135
13.85674692,-34.58511765,-86.14325308,1669986.948,50206.0562,-7.660904454,43.82307134,733281.0913,50752.365,52392.06112,49112.66888,851.8684839
24.83518949,-435.5685588,-75.16481051,1671144.415,50138.11404,-43.83671747,46.48109369,735515.1306,50653.873,52298.77685,49008.96915,826.4493065
43.83525462,-506.4574412,-56.16474538,1671138.808,50149.24683,-29.79011266,50.81823697,739587.5783,50537.9515,51944.29519,49131.60781,843.6864989
16.77798228,-567.4887647,-83.22201772,1668989.896,50005.34459,-110.3133697,42.65431879,733597.3311,50413.4755,51875.70027,48951.25073,904.861749
21.37752307,-663.0393824,-78.62247693,1669489.496,49900.55464,-160.2231196,43.9134652,736756.5326,50335.6285,51875.97824,48795.27876,898.4451955
24.57541043,-781.8865882,-75.42458957,1670469.478,49823.59002,-189.2119764,44.82062883,739119.3507,50263.4265,51850.71982,48676.13318,877.1533958
25.57632763,-860.3755588,-74.42367237,1669816.506,49761.22335,-207.1735938,45.11982922,741667.8859,50177.3685,51765.52418,48589.21282,861.0202961
34.12044247,-1094.385235,-65.87955753,1672672.865,49744.18557,-196.7404042,47.72555348,745047.7538,50093.6515,51609.50437,48577.79863,870.1309892
27.62894657,-1018.295912,-72.37105343,1669310.034,49701.29816,-203.1489261,45.94081697,740111.83,50003.1225,51450.68445,48555.56055,905.4273472
27.32331595,-990.1104118,-72.67668405,1670080.376,49662.80507,-206.6468972,45.8538737,735988.6666,49930.894,51344.55298,48517.23502,910.9925366
46.58874835,-905.5689118,-53.41125165,1670278.543,49666.90973,-184.6173657,48.80630621,738719.8779,49889.5035,51279.86396,48499.14304,898.343784
7.743950231,-951.292,-92.25604977,1666497.454,49512.39777,-259.8252557,39.11542369,733779.106,49766.977,51190.39874,48343.55526,949.0320852
0.362722598,-1102.802441,-99.6372774,1660663.594,49257.41273,-388.2256794,33.61048472,727818.1924,49618.1105,51275.004,47961.217,958.2540791
13.00119013,-1389.684176,-86.99880987,1660711.645,49089.8057,-452.4633256,37.76884669,731507.5818,49500.66,51263.21293,47738.10707,946.789502
22.14217055,-1571.260676,-77.85782945,1663373.64,48973.96494,-480.0347768,39.99937463,734566.2124,49366.986,51091.53725,47642.43475,934.2323947
13.9968614,-1782.690824,-86.0031386,1662369.712,48838.20562,-517.3238081,38.22568286,732594.3944,49191.015,50727.11888,47654.91112,912.8357951
24.43433754,-1872.900559,-75.56566246,1663167.517,48759.77687,-517.1728918,41.33345855,733940.9129,49063.933,50463.83575,47664.03025,882.6932383
28.47745984,-1718.477941,-71.52254016,1663126.64,48708.35195,-501.2612293,42.64415956,736241.7307,49003.893,50413.9532,47593.8328,866.9251499
7.813120145,-1720.864912,-92.18687985,1658520.686,48457.88369,-606.2704825,32.81848827,729260.9793,48892.1185,50590.0119,47194.2251,938.094782
9.601795096,-1845.375676,-90.3982049,1659279.905,48224.82453,-691.1982965,32.19816223,724827.7676,48744.548,50649.74379,46839.35221,921.0880119
18.93188989,-1986.953029,-81.06811011,1662033.676,48075.95193,-718.0838682,36.49296011,728178.6324,48630.3085,50637.52716,46623.08984,913.476011
23.18376544,-2074.246618,-76.81623456,1663863.488,47971.133,-716.4837449,38.40768748,730417.815,48509.9745,50535.57178,46484.37722,886.6648674
10.1523332,-2238.702353,-89.8476668,1662704.539,47798.85927,-755.7842325,34.62531466,728335.4811,48332.848,50348.29953,46317.39647,881.0238054
22.84810601,-2223.981324,-77.15189399,1664176.869,47712.76203,-740.1463326,39.59764133,730568.3033,48237.0055,50285.16953,46188.84147,860.0535336
30.23041678,-2008.311529,-69.76958322,1665873.117,47670.60176,-700.0407833,42.03570602,732653.6215,48145.8625,50173.17348,46118.55152,833.4211383
44.79580579,-1805.332441,-55.20419421,1666719.396,47631.85486,-661.9624096,41.9117698,730408.8109,48048.6965,50026.63804,46070.75496,812.1846285
13.86803487,-1710.762265,-86.13196513,1664385.574,47498.85421,-684.067246,36.66923714,726520.8574,47912.622,49886.58705,45938.65695,831.4485836
31.66856081,-1609.802088,-68.33143919,1665856.262,47440.80832,-659.3552261,41.22602788,728619.9812,47784.1255,49623.26876,45944.98224,816.8758276
32.39275967,-1497.9465,-67.60724033,1666549.393,47392.82988,-631.0871168,41.41073011,730669.1233,47667.0475,49366.93884,45967.15616,790.6546971
48.89669589,-1363.457765,-51.10330411,1668435.888,47404.30189,-570.0065512,45.60593337,733033.3437,47570.361,49070.3373,46070.3847,765.7957901
55.99434246,-1220.430794,-44.00565754,1670290.913,47437.06031,-502.0050078,47.35187354,736803.167,47468.181,48611.77786,46324.58414,775.7875194
84.58626337,-979.1925588,-15.41373663,1672778.126,47519.6096,-410.6039694,51.34419608,741736.9943,47445.5865,48521.99092,46369.18208,789.7305537
75.64461064,-649.7423824,-24.35538936,1670236.689,47601.90299,-327.8821989,52.12034636,746881.6019,47472.4265,48588.91814,46355.93486,789.8712285
63.55615019,-364.8083235,-36.44384981,1666782.419,47637.30925,-280.8225531,49.29153102,743171.9008,47465.781,48571.15102,46360.41098,794.9061407
53.67842811,-285.9736176,-46.32157189,1669976.646,47640.08669,-257.4492973,47.15001797,737606.0951,47437.638,48492.15402,46383.12198,808.3021307
72.63310087,-163.0374412,-27.36689913,1672419.913,47700.87646,-201.2732216,51.86173053,741138.2448,47444.65,48514.60604,46374.69396,816.0962642
89.17358198,-19.28629412,-10.82641802,1674695.876,47804.5076,-124.4860032,55.5830678,744177.6099,47456.056,48564.28836,46347.82364,803.526531
96.49449341,100.5678824,-3.505506593,1677676.09,48003.30259,2.296074045,62.29737456,747865.3943,47502.125,48816.59107,46187.65893,823.9603502
