Close,date,Stochastic,ADI,EMA,MACD,RSI,OBV,ATR
44629.17,2021-02-28T03:00,5.517580453,1662916.528,46443.98866,-381.0505656,31.58792316,709076.9699,907.9069707
44384.14,2021-02-28T04:00,3.302458302,1660221.293,46169.34217,-510.3657445,30.30432336,705332.248,902.522187
44791.27,2021-02-28T05:00,16.42416667,1659589.868,45985.59922,-573.3873148,35.02853917,709397.3369,938.0563165
44372.43,2021-02-28T06:00,15.99909122,1659732.594,45770.50999,-649.6405986,32.58174226,703335.9112,959.5094368
44400.83,2021-02-28T07:00,17.06055883,1659374.517,45587.88599,-699.7143611,32.92387822,706333.6285,939.7801913
44856.61,2021-02-28T08:00,30.12062151,1659605.91,45490.38252,-694.6134701,38.33264342,709556.5645,936.8430348
45067.61,2021-02-28T09:00,35.80548603,1659361.091,45434.01285,-665.8693136,40.71595007,712290.4226,930.6335323
45177.2,2021-02-28T10:00,38.75811306,1659738.776,45399.77114,-627.0184866,41.97038301,714647.7257,921.4161371
45284.86,2021-02-28T11:00,41.65874109,1660198.972,45384.44965,-580.8460325,43.24099369,716869.2391,893.2606988
44756.99,2021-02-28T12:00,27.43661107,1658740.576,45300.78837,-580.1609927,38.75972695,713878.2372,900.8256489
44178.8,2021-02-28T13:00,15.17858067,1655874.646,45151.18992,-619.136178,34.53764959,710770.0454,889.2666739
44561.92,2021-02-28T14:00,33.02442968,1660770.003,45072.6206,-612.0543298,39.25910201,716632.955,903.9847687
43391.14,2021-02-28T15:00,6.659543734,1657292.379,44848.42318,-692.9264506,31.72809328,711625.6844,943.7637137
43514.78,2021-02-28T16:00,19.17558185,1657768.393,44670.60409,-738.5281812,33.18573362,716308.4585,943.1063056
43119.02,2021-02-28T17:00,4.577692308,1654730.196,44463.72621,-797.4103555,30.91076366,713008.4531,937.0001409
43677.39,2021-02-28T18:00,26.05346154,1656698.738,44358.88138,-789.9134794,37.42821299,715680.7461,925.7115594
44405.32,2021-02-28T19:00,55.53263627,1658919.479,44365.0732,-716.9695056,44.74605141,718506.0112,937.2635909
44860.38,2021-02-28T20:00,73.51479084,1661021.064,44431.11411,-615.3479932,48.77894277,721229.9865,932.6019058
45129.52,2021-02-28T21:00,84.15012922,1661243.794,44524.23489,-507.2476289,51.05436221,724841.8646,904.1539126
45180,2021-02-28T22:00,86.1448973,1662038.87,44611.67024,-412.7461169,51.48964665,726832.4225,882.9464902
45135.66,2021-02-28T23:00,73.14881097,1660387.881,44681.53554,-337.5399054,51.06010834,723288.4733,896.2795981
46217.19,2021-03-01T00:00,90.08456304,1663146.512,44886.28947,-188.4951538,59.8568363,728188.0481,948.0289125
46161.83,2021-03-01T01:00,88.53442724,1663068.459,45056.36154,-73.99028973,59.26957396,725502.6621,926.1932759
46419.56,2021-03-01T02:00,90.06094381,1662812.661,45238.12133,37.12435069,61.17915024,728429.6132,909.6151848
46336.37,2021-03-01T03:00,87.86996898,1662392.784,45384.55449,117.1206718,60.19809905,726459.2643,868.6591001
46458.33,2021-03-01T04:00,91.08202921,1663187.128,45527.72456,188.1901465,61.18089801,728611.6442,858.6427358
46200.47,2021-03-01T05:00,84.29077099,1662909.232,45617.42395,221.1567133,57.92423779,726459.8281,833.4775404
45857.3,2021-03-01T06:00,75.24618408,1662133.769,45649.40742,217.0895311,53.81843851,723997.0721,819.0405733
46288.18,2021-03-01T07:00,86.59725918,1663602.987,45734.5771,245.8012312,57.85757572,726754.5436,802.5612466
47009.38,2021-03-01T08:00,92.48224162,1665729.58,45904.55082,323.0266233,63.59669068,731648.479,818.6568718
47350.12,2021-03-01T09:00,95.60726846,1667676.399,46097.29338,407.0311712,65.95566061,735539.0053,803.0385238
47615.66,2021-03-01T10:00,96.65654112,1670462.17,46299.74226,489.3908464,67.71163857,739329.5041,799.007915
47722.78,2021-03-01T11:00,90.06889435,1670422.863,46489.48063,556.885739,68.4192931,745084.0119,788.3644925
47913.8,2021-03-01T12:00,95.74375,1672205.55,46679.38988,618.6581393,69.6948073,748268.948,774.5034573
47799.33,2021-03-01T13:00,81.59407463,1667602.779,46828.71523,650.8735738,67.92434599,743029.8381,768.0517818
48083.04,2021-03-01T14:00,83.54470221,1667704.597,46995.95853,691.3283607,69.96109608,747593.9333,783.4716545
49188,2021-03-01T15:00,96.99205355,1672434.028,47288.23073,803.290278,76.27875643,753351.0344,815.5422506
49065.4,2021-03-01T16:00,89.43345077,1673244.524,47525.18663,872.0753667,74.40882688,747513.0415,824.4056613
48565,2021-03-01T17:00,76.36466204,1670129.839,47663.82841,876.1106884,67.17089801,744004.8434,813.5716855
48465.27,2021-03-01T18:00,73.76004513,1669668.42,47770.68729,861.3324284,65.79720248,740884.5024,794.343708
48262.83,2021-03-01T19:00,68.4729836,1669032.182,47836.30632,823.7892055,62.98155735,738644.3797,786.2434431
48512.4,2021-03-01T20:00,73.63978958,1670035.734,47926.45214,804.8958063,64.97163963,743140.593,804.4081972
48784.09,2021-03-01T21:00,78.55148238,1671384.566,48040.80386,802.5939601,67.04844032,745151.99,785.0754688
49137.73,2021-03-01T22:00,87.07154503,1672407.89,48187.06068,819.8547478,69.57687235,747034.4317,779.792221
49587.03,2021-03-01T23:00,92.80758327,1673688.508,48373.72325,859.8766783,72.46743087,749942.4418,775.9056338
49354.62,2021-03-02T00:00,69.80785714,1670056.016,48504.50949,862.8938982,68.82471416,745595.6278,786.2738028
49368.6,2021-03-02T01:00,69.76375433,1670932.488,48619.72155,856.5394819,68.92589963,748246.7903,800.8206741
49272.74,2021-03-02T02:00,64.60704607,1669830.993,48706.79068,834.1528654,67.31258561,745337.4546,795.8727688
48974.75,2021-03-02T03:00,53.23294782,1668812.315,48742.51859,783.3361958,62.42135014,743203.2587,779.9532853
49159.16,2021-03-02T04:00,55.21342513,1670494.232,48798.07078,749.3064268,64.15712196,745416.7242,774.1173363
48672.07,2021-03-02T05:00,34.25430293,1668611.442,48781.27067,675.24964,56.70648174,743472.1195,771.8082409
48638.36,2021-03-02T06:00,32.80378657,1669131.979,48762.21592,606.8436715,56.21988089,740738.4594,753.3240808
48331.61,2021-03-02T07:00,19.6045611,1667113.171,48704.80179,521.8635689,51.85899467,738460.4667,737.4966465
48858.08,2021-03-02T08:00,42.25817556,1667817,48725.23889,491.3341601,57.89551825,741456.6634,752.7690289
49144.23,2021-03-02T09:00,54.57099828,1668724.609,48781.10437,484.6426385,60.77453783,743726.0789,728.1040982
48721.09,2021-03-02T10:00,23.34513375,1667557.007,48773.10245,440.1222426,54.8066015,741483.8054,727.0930912
48844.13,2021-03-02T11:00,29.72254329,1667894.064,48782.57279,410.0411091,56.15485318,743320.8413,710.6621561
48811.03,2021-03-02T12:00,28.00690402,1667667.567,48786.36709,379.1599804,55.67366809,741378.9664,699.0448593
49000,2021-03-02T13:00,37.80159746,1668882.009,48814.85148,365.7189824,57.89206067,743478.0011,675.1130836
48899.31,2021-03-02T14:00,41.73244551,1665891.266,48826.11261,342.9882976,56.27592646,739327.9546,693.3671491
48676.08,2021-03-02T15:00,26.91278688,1665543.041,48806.10826,303.4631366,52.75943586,736149.743,691.2094956
47520.01,2021-03-02T16:00,10.44367759,1662055.39,48634.6285,176.8157524,39.12452878,730783.5377,745.5795316
47852.63,2021-03-02T17:00,26.10530442,1664502.883,48530.36203,102.1093888,43.63777551,734446.515,748.2131365
47678.38,2021-03-02T18:00,19.13527654,1663711.415,48416.76443,28.51483733,41.88582078,732451.6408,730.7814839
47467.43,2021-03-02T19:00,12.64628664,1663178.814,48290.1865,-46.29758717,39.80247306,729680.3778,735.7406636
47529.57,2021-03-02T20:00,18.17115884,1664695.703,48188.77097,-99.4266652,40.73755718,732134.0262,725.7363305
47407.03,2021-03-02T21:00,13.5511746,1663630.697,48084.53884,-149.6942145,39.43660056,730201.2151,716.540164
47789.87,2021-03-02T22:00,27.98494942,1664205.297,48045.24966,-156.831762,45.31256918,731455.2014,710.2187237
48440.65,2021-03-02T23:00,52.52055693,1666704.107,48097.96971,-108.7225271,53.56071486,734315.1777,714.4559577
49105.47,2021-03-03T04:00,77.58549836,1667656.097,48232.30308,-16.75702932,60.16972826,737105.6271,726.7841036
49079.64,2021-03-03T05:00,76.61165967,1667159.681,48345.28133,53.42616158,59.81355955,734941.0398,719.8488105
49529.9,2021-03-03T06:00,93.58729297,1668980.168,48503.23049,143.7223236,63.83256898,737899.8206,708.345324
49752.97,2021-03-03T07:00,92.89142975,1669392.982,48669.86242,230.6240764,65.66464508,740692.2801,692.455658
50909.41,2021-03-03T08:00,97.75744228,1674100.628,48968.46877,388.3329246,73.23423197,746181.0295,731.9252539
51445.31,2021-03-03T09:00,98.88271799,1678552.589,49298.71427,550.2183992,75.88715378,751287.849,735.0020215
51414.19,2021-03-03T10:00,92.73943654,1677641.082,49580.7777,668.2989459,75.41966643,746767.8109,723.1433057
51666.33,2021-03-03T11:00,97.65995687,1680468.929,49858.85134,773.3099845,76.67349487,751159.1569,715.8952124
52540.04,2021-03-03T12:00,99.36445852,1685854.291,50216.34316,916.4686047,80.40371407,756873.5674,751.9148401
51559.5,2021-03-03T13:00,80.67913597,1683040.581,50395.43074,939.9661151,67.38091667,751114.9642,801.8987801
50776.36,2021-03-03T14:00,65.27588089,1677912.38,50446.22131,885.1912743,59.1417861,744045.8146,809.8452958
50767.36,2021-03-03T15:00,64.72068786,1677232.26,50489.0398,831.4709145,59.05242059,739519.7359,800.1420604
51077,2021-03-03T16:00,68.23364429,1676938.755,50567.43449,804.6074882,61.22334688,744503.8607,792.6233418
51307.78,2021-03-03T17:00,66.5851499,1678408.898,50666.14723,792.8011287,62.80610412,747200.5765,780.6259602
51233.11,2021-03-03T18:00,63.00578491,1677324.859,50741.74226,768.5597801,61.92536912,744882.0727,760.5812488
50857.17,2021-03-03T19:00,49.94033262,1677964.587,50757.13263,710.8192388,57.54970879,741644.3437,777.4890167
50521.4,2021-03-03T20:00,33.0804292,1676429.583,50725.70161,630.6953476,53.88727914,739616.8281,774.9005155
50958.6,2021-03-03T21:00,41.76021725,1677412.214,50756.75473,595.6091611,57.66515019,741351.5991,773.7190501
50577.34,2021-03-03T22:00,13.33361345,1675932.394,50732.83277,530.9185117,53.5453697,739545.7959,779.6576894
50349.37,2021-03-03T23:00,3.755042017,1674150.575,50681.7044,455.99896,51.19037414,737510.026,778.7885687
50894.48,2021-03-04T00:00,37.41839029,1676548.873,50710.07448,435.5892946,56.15595357,741439.7067,815.7493853
51475.19,2021-03-04T01:00,58.2384133,1678595.886,50812.08988,460.95928,60.73835172,744473.2355,822.3858577
50791.63,2021-03-04T02:00,33.73093981,1676109.57,50809.3619,421.053949,53.63255616,741981.4459,833.8818679
49574.89,2021-03-04T03:00,7.316507768,1672242.608,50644.76564,287.9288727,43.80807353,737069.7046,890.9024488
49065.33,2021-03-04T04:00,1.998350086,1668804.637,50434.17422,139.6986975,40.46502107,733082.2344,884.5208453
49661.35,2021-03-04T05:00,23.56374241,1671330.839,50331.13099,69.51769187,45.68598981,735926.2585,868.7422135
49393.07,2021-03-04T06:00,13.85674692,1669986.948,50206.0562,-7.660904454,43.82307134,733281.0913,851.8684839
49696.49,2021-03-04T07:00,24.83518949,1671144.415,50138.11404,-43.83671747,46.48109369,735515.1306,826.4493065
50221.61,2021-03-04T08:00,43.83525462,1671138.808,50149.24683,-29.79011266,50.81823697,739587.5783,843.6864989
49069.98,2021-03-04T09:00,16.77798228,1668989.896,50005.34459,-110.3133697,42.65431879,733597.3311,904.861749
49219.42,2021-03-04T10:00,21.37752307,1669489.496,49900.55464,-160.2231196,43.9134652,736756.5326,898.4451955
49323.32,2021-03-04T11:00,24.57541043,1670469.478,49823.59002,-189.2119764,44.82062883,739119.3507,877.1533958
49355.84,2021-03-04T12:00,25.57632763,1669816.506,49761.22335,-207.1735938,45.11982922,741667.8859,861.0202961
49633.44,2021-03-04T13:00,34.12044247,1672672.865,49744.18557,-196.7404042,47.72555348,745047.7538,870.1309892
49422.53,2021-03-04T14:00,27.62894657,1669310.034,49701.29816,-203.1489261,45.94081697,740111.83,905.4273472
49412.6,2021-03-04T15:00,27.32331595,1670080.376,49662.80507,-206.6468972,45.8538737,735988.6666,910.9925366
49693.59,2021-03-04T16:00,46.58874835,1670278.543,49666.90973,-184.6173657,48.80630621,738719.8779,898.343784
48508.07,2021-03-04T17:00,7.743950231,1666497.454,49512.39777,-259.8252557,39.11542369,733779.106,949.0320852
47600.01,2021-03-04T18:00,0.362722598,1660663.594,49257.41273,-388.2256794,33.61048472,727818.1924,958.2540791
48000.36,2021-03-04T19:00,13.00119013,1660711.645,49089.8057,-452.4633256,37.76884669,731507.5818,946.789502
48221,2021-03-04T20:00,22.14217055,1663373.64,48973.96494,-480.0347768,39.99937463,734566.2124,934.2323947
47955.77,2021-03-04T21:00,13.9968614,1662369.712,48838.20562,-517.3238081,38.22568286,732594.3944,912.8357951
48249.99,2021-03-04T22:00,24.43433754,1663167.517,48759.77687,-517.1728918,41.33345855,733940.9129,882.6932383
48374.09,2021-03-04T23:00,28.47745984,1663126.64,48708.35195,-501.2612293,42.64415956,736241.7307,866.9251499
46829.84,2021-03-05T00:00,7.813120145,1658520.686,48457.88369,-606.2704825,32.81848827,729260.9793,938.094782
46709.94,2021-03-05T01:00,9.601795096,1659279.905,48224.82453,-691.1982965,32.19816223,724827.7676,921.0880119
47108.28,2021-03-05T02:00,18.93188989,1662033.676,48075.95193,-718.0838682,36.49296011,728178.6324,913.476011
47289.81,2021-03-05T03:00,23.18376544,1663863.488,47971.133,-716.4837449,38.40768748,730417.815,886.6648674
46679.08,2021-03-05T04:00,10.1523332,1662704.539,47798.85927,-755.7842325,34.62531466,728335.4811,881.0238054
47153.13,2021-03-05T05:00,22.84810601,1664176.869,47712.76203,-740.1463326,39.59764133,730568.3033,860.0535336
47396.56,2021-03-05T06:00,30.23041678,1665873.117,47670.60176,-700.0407833,42.03570602,732653.6215,833.4211383
47380,2021-03-05T07:00,44.79580579,1666719.396,47631.85486,-661.9624096,41.9117698,730408.8109,812.1846285
46634.35,2021-03-05T08:00,13.86803487,1664385.574,47498.85421,-684.067246,36.66923714,726520.8574,831.4485836
47063.51,2021-03-05T09:00,31.66856081,1665856.262,47440.80832,-659.3552261,41.22602788,728619.9812,816.8758276
47080.97,2021-03-05T10:00,32.39275967,1666549.393,47392.82988,-631.0871168,41.41073011,730669.1233,790.6546971
47478.87,2021-03-05T11:00,48.89669589,1668435.888,47404.30189,-570.0065512,45.60593337,733033.3437,765.7957901
47649.99,2021-03-05T12:00,55.99434246,1670290.913,47437.06031,-502.0050078,47.35187354,736803.167,775.7875194
48056.18,2021-03-05T13:00,84.58626337,1672778.126,47519.6096,-410.6039694,51.34419608,741736.9943,789.7305537
48136.81,2021-03-05T14:00,75.64461064,1670236.689,47601.90299,-327.8821989,52.12034636,746881.6019,789.8712285
47867.45,2021-03-05T15:00,63.55615019,1666782.419,47637.30925,-280.8225531,49.29153102,743171.9008,794.9061407
47658.14,2021-03-05T16:00,53.67842811,1669976.646,47640.08669,-257.4492973,47.15001797,737606.0951,808.3021307
48096.01,2021-03-05T17:00,72.63310087,1672419.913,47700.87646,-201.2732216,51.86173053,741138.2448,816.0962642
48478.11,2021-03-05T18:00,89.17358198,1674695.876,47804.5076,-124.4860032,55.5830678,744177.6099,803.526531
49295.47,2021-03-05T19:00,96.49449341,1677676.09,48003.30259,2.296074045,62.29737456,747865.3943,823.9603502
49173.85,2021-03-05T20:00,90.92387844,1677991.158,48159.37558,91.89871488,60.8240307,744947.6593,809.1603252
49035.21,2021-03-05T21:00,86.34952372,1677109.174,48276.1535,149.9933342,59.10790853,742901.482,787.5795877
49061.76,2021-03-05T22:00,86.73589295,1677257.321,48380.90103,195.9176845,59.34447503,744675.3809,782.48676
48751.71,2021-03-05T23:00,73.87632451,1676434.013,48430.34223,204.9322874,55.31966533,742653.4951,768.07342
48808.05,2021-03-06T00:00,75.00399777,1675605.898,48480.70326,214.1539587,55.90489353,744498.6885,747.5203186
48647.38,2021-03-06T01:00,68.73744603,1675175.724,48502.92683,206.1214339,53.74300447,743204.8436,721.3867244
48657.72,2021-03-06T03:00,69.14073317,1675472.135,48523.56592,198.3040263,53.86664733,744023.2843,702.1312441
48641.64,2021-03-06T08:00,68.51357096,1673610.295,48539.30913,188.6366667,53.62658614,741789.3617,687.6932981
48335.1,2021-03-06T09:00,56.55770633,1672203.374,48512.08125,154.4594857,49.13140713,739906.4841,675.3573482
48035.36,2021-03-06T10:00,44.86705955,1670353.221,48448.51841,102.0113868,45.14637389,737751.5276,662.8311091
48171.01,2021-03-06T11:00,39.97360176,1670395.932,48411.51729,70.57813109,47.23230817,739153.7432,639.193887
47660.74,2021-03-06T12:00,12.6480746,1669204.187,48311.41365,4.441328117,40.92745546,735857.1052,651.4678951
47320.3,2021-03-06T13:00,10.52153699,1668372.91,48179.26517,-74.58347567,37.34565727,732749.2438,653.7480454
47560.96,2021-03-06T14:00,20.63784979,1669050.856,48096.82448,-116.4495929,41.25923514,734569.6553,644.508185
47267.88,2021-03-06T15:00,8.5,1667759.547,47986.29855,-171.3032221,38.13520084,733094.4998,632.3554575
47757.43,2021-03-06T16:00,29.63073117,1669154.481,47955.78274,-173.2751171,45.5513325,735581.6339,646.9143534
48250.69,2021-03-06T17:00,56.48450693,1670488.163,47995.10371,-133.4970278,51.81858128,738256.5676,657.4911853
48473.3,2021-03-06T18:00,67.27229147,1671322.662,48058.86321,-83.05246183,54.37117902,740259.6223,647.1853864
48341.01,2021-03-06T19:00,62.61133005,1670402.627,48096.48279,-53.1369476,52.58815275,738675.1996,632.5528588
48518.5,2021-03-06T20:00,71.3546798,1670770.878,48152.75175,-14.93457094,54.73302779,741065.4662,623.9047974
48578.71,2021-03-06T21:00,74.32068966,1671406.543,48209.54618,19.9693375,55.46899261,742781.527,612.0808833
48920.88,2021-03-06T22:00,86.89577465,1671888.029,48304.39069,74.38374625,59.49894517,744772.953,620.9501059
48882.2,2021-03-06T23:00,85.07981221,1671154.518,48381.43193,113.0828557,58.85058339,743334.2914,599.0972412
49203.25,2021-03-07T00:00,95.14942016,1672191.942,48491.00767,167.7248035,62.50296355,745434.5509,587.0045811
49121.95,2021-03-07T01:00,84.79132231,1671218.385,48575.13332,202.1385825,61.02580084,743268.6889,581.3492539
49550.58,2021-03-07T02:00,89.197411,1671856.035,48705.19288,260.990078,65.63682793,745848.671,596.8307358
49551.44,2021-03-07T03:00,87.49883768,1670886.495,48818.02583,304.1931575,65.64561013,747800.8322,587.5649689
49436.18,2021-03-07T04:00,83.37672649,1670448.74,48900.44638,325.3806056,63.31027566,746277.6075,573.5374712
49342,2021-03-07T05:00,80.00851173,1670964.262,48959.3202,330.7594824,61.38853224,744698.2873,557.4376518
49458.56,2021-03-07T06:00,80.30124934,1671320.139,49025.8855,340.502597,62.88990589,746185.499,553.5721052
50052.68,2021-03-07T07:00,93.8875412,1672716.876,49162.79144,391.6499079,69.41752031,748172.5058,574.859812
50383.09,2021-03-07T08:00,82.552806,1672094.518,49325.49791,453.6168334,72.33226026,752482.0162,590.7769683
50943.02,2021-03-07T09:00,92.98427959,1674046.579,49541.16752,541.6637769,76.43166868,756698.9996,603.2307563
50612.92,2021-03-07T10:00,81.43633457,1672951.56,49684.06785,578.1408549,69.86004288,753873.189,598.5385594
50705.52,2021-03-07T11:00,83.50884905,1673139.86,49820.26147,607.518157,70.62309751,755931.4628,586.2436623
50746.2,2021-03-07T12:00,82.84326696,1674345.972,49943.71994,626.8564061,70.97079598,757856.1348,575.5469721
50764.44,2021-03-07T13:00,83.06369758,1675091.612,50053.14928,636.3188359,71.13575857,759332.3035,559.1350455
50646.34,2021-03-07T14:00,73.38160268,1674819.349,50132.24138,627.0598413,68.42449517,755867.965,599.1503994
50585.23,2021-03-07T15:00,69.74316027,1674696.635,50192.63986,607.7847903,67.00146178,754156.2081,588.7060852
51052.9,2021-03-07T16:00,86.64875792,1675483.123,50307.34121,623.0639407,71.82987258,757736.2761,601.4320791
51075.93,2021-03-07T17:00,87.67642872,1676433.522,50409.81972,629.7714923,72.046783,759916.7287,590.1447877
50412.31,2021-03-07T18:00,58.06362367,1674762.508,50410.15176,574.9114659,58.15162029,758011.456,599.2423029
50381.68,2021-03-07T19:00,55.99840393,1674429.558,50406.35552,522.9348473,57.59944174,756366.8283,580.0257098
50036.64,2021-03-07T20:00,35.02393148,1674148.368,50357.06012,448.7284954,51.64976717,753726.4644,583.1438734
50086.12,2021-03-07T21:00,20.5829031,1674395.335,50320.93477,389.4230232,52.4089479,755183.4547,572.4000253
50498.55,2021-03-07T22:00,46.45534443,1674826.299,50344.6168,371.4211516,58.28806582,756700.7001,588.4950235
50971.75,2021-03-07T23:00,71.73319464,1674864.558,50428.23456,390.8325495,63.81180274,759648.1652,615.6839504
51491.1,2021-03-08T00:00,89.93767482,1676620.891,50569.94995,443.0166072,68.70943473,762906.0199,631.8072397
51557.7,2021-03-08T01:00,86.13553368,1676698.64,50701.64996,484.1657509,69.28353689,765490.4263,629.3445797
50730.82,2021-03-08T02:00,46.55996784,1675095.139,50705.5393,444.9256127,55.63523441,762587.3607,663.8471097
50598.49,2021-03-08T03:00,40.22647975,1675792.504,50691.26606,398.5552981,53.80840004,759985.6744,657.3823162
50417.44,2021-03-08T04:00,31.5611883,1676408.554,50654.75592,343.2406037,51.32523764,757733.8708,646.0335793
50765.77,2021-03-08T05:00,48.23272087,1678005.934,50669.55779,323.7783149,55.57316831,759778.1549,632.8168951
50274.76,2021-03-08T06:00,24.73233558,1676043.42,50616.91809,265.6714127,49.07199908,756919.9945,644.299974
49755.24,2021-03-08T07:00,10.06113027,1674098.021,50502.02768,175.6752767,43.30018089,752896.7802,663.0164044
49880.35,2021-03-08T08:00,23.54249021,1677691.383,50419.13732,113.1437709,44.97854206,756589.2627,659.5095184
49880,2021-03-08T09:00,23.52888588,1678732.458,50347.25234,62.83454249,44.97453125,753786.8123,662.3995528
50061,2021-03-08T10:00,30.56426881,1679528.181,50309.08536,37.14116362,47.57789809,756577.8357,657.1831562
50496.82,2021-03-08T11:00,47.50438254,1681335.79,50334.11665,51.35403017,53.30641385,758796.5192,658.9557879
50275,2021-03-08T12:00,38.88234585,1680788.259,50326.23443,44.20919307,50.29395123,756332.9279,644.0296602
50978.43,2021-03-08T13:00,66.22433154,1683649.235,50413.19384,94.22165184,58.33508937,759990.8667,655.2039701
50740.9,2021-03-08T14:00,56.99165471,1684047.498,50456.88799,113.383189,55.0939729,756490.3474,687.7286866
51054.99,2021-03-08T15:00,76.75281843,1685704.394,50536.63493,152.1592858,58.38642961,759717.1356,687.0573518
50664.91,2021-03-08T16:00,70.99109956,1684219.179,50553.73827,149.6879168,53.17226368,757368.2791,682.6239695
50809.04,2021-03-08T17:00,78.35094187,1684955.944,50587.7785,157.5433637,54.77919246,759072.4911,651.7222574
50803.18,2021-03-08T18:00,78.05170732,1683954.625,50616.4987,161.4350857,54.6970089,757366.9675,629.6735248
51310.82,2021-03-08T19:00,92.10514412,1685324.182,50709.07487,203.1399382,60.25923293,760117.0359,634.3647016
51759.63,2021-03-08T20:00,91.29471584,1686734.649,50849.14889,269.3022022,64.41867508,763860.7218,643.3657943
51848.33,2021-03-08T21:00,94.55345695,1688231.627,50982.37304,325.1455464,65.19402619,766247.6517,627.5539519
51599.99,2021-03-08T22:00,84.72644787,1688231.558,51064.72197,345.3814935,61.17467716,764160.746,625.5858124
52375.17,2021-03-08T23:00,98.98510557,1691382.067,51239.44837,419.1376175,67.83978814,767543.9709,638.2432544
52020.23,2021-03-09T00:00,80.45994712,1689921.024,51343.55259,443.8329554,62.54529911,763752.5681,646.3023077
53575.35,2021-03-09T01:00,94.95490425,1695871.902,51641.12558,582.1783859,72.62567343,771262.6885,727.1907143
53592.7,2021-03-09T02:00,94.3887612,1696788.75,51901.3355,685.3182145,72.71390661,774961.2966,714.4335204
53840.62,2021-03-09T03:00,93.47890033,1697535.653,52159.90677,778.0929724,74.00335105,778717.1575,709.6546975
53678.88,2021-03-09T04:00,88.16523482,1696797.149,52362.43653,829.0102559,71.6253153,776255.6536,698.6479334
54254.52,2021-03-09T05:00,96.20129895,1698737.75,52614.71433,905.3753042,74.73683759,779526.4858,700.3102239
53847.64,2021-03-09T06:00,84.27553693,1696602.356,52779.10442,922.4301392,68.97900713,776426.2134,701.0737793
53546.9,2021-03-09T07:00,75.74845787,1695221.51,52881.47716,901.2895097,64.99332683,773210.4296,685.3792236
53725.5,2021-03-09T12:00,80.24876982,1694052.37,52994.01354,888.7025264,66.24085927,775725.2321,686.2757077
54779.99,2021-03-09T13:00,98.99850264,1697980.21,53232.14373,952.832126,72.47731099,779913.8548,719.5153
54488.22,2021-03-09T14:00,90.68160098,1696390.991,53399.62057,968.9425289,68.69585074,776085.4321,698.3834928
54097.02,2021-03-09T15:00,79.55481478,1695531.286,53492.60716,939.3157217,63.88317238,772801.6732,695.8461005
54098.11,2021-03-09T16:00,77.6814839,1695993.212,53573.34087,905.4863346,63.89076317,775311.4861,688.1428076
53793.76,2021-03-09T17:00,66.22819626,1694500.95,53602.73009,844.384264,60.09295988,773668.1099,674.7997499
53885.96,2021-03-09T18:00,67.19514002,1694949.271,53640.49408,794.2446444,60.85213981,775585.2918,656.5861963
54108.79,2021-03-09T19:00,54.83349623,1695733.751,53702.93353,763.6858581,62.69903678,777274.0798,640.7836109
54326.14,2021-03-09T20:00,65.17738414,1695798.115,53786.02773,748.379278,64.46027991,779505.3005,632.9726387
54278.61,2021-03-09T21:00,61.7975211,1696334.409,53851.70537,724.0668373,63.75138519,777304.7427,633.2567359
54808.75,2021-03-09T22:00,96.44794618,1697873.705,53979.31132,739.0575253,67.98103394,779100.6872,639.5369691
54884.5,2021-03-09T23:00,99.29313397,1699725.143,54100.00314,748.4227933,68.5457996,781049.5668,623.8564713
55510,2021-03-10T00:00,89.24973337,1702158.656,54288.00272,797.1286553,72.81052576,786080.4981,649.3002948
54676.87,2021-03-10T01:00,50.04133104,1699612.63,54339.85169,759.7439186,60.95565907,782389.3222,698.980988
53936.44,2021-03-10T02:00,25.32499831,1699173.102,54286.06347,662.7301913,52.73744402,776569.7901,747.4016317
53467.8,2021-03-10T03:00,12.43330633,1698024.162,54176.96167,541.7854171,48.29889803,773072.6933,764.863658
53647.63,2021-03-10T04:00,19.14766511,1698516.982,54106.38412,455.1993356,50.03662247,775052.364,746.2805396
53651.39,2021-03-10T05:00,23.01884911,1700458.464,54045.71823,382.4737238,50.07440706,777255.5871,742.0612153
53864.41,2021-03-10T06:00,30.60478831,1701158.323,54021.5438,338.1293417,52.27638754,779794.5664,728.7454142
54173.38,2021-03-10T07:00,41.60764078,1701742.191,54041.78863,324.1804458,55.35227329,782805.4521,718.2264561
54632.79,2021-03-10T08:00,57.9678714,1703320.5,54120.58881,346.2055507,59.52911839,785031.0624,717.1088521
55227.99,2021-03-10T09:00,79.16377324,1705498.372,54268.2423,406.9966666,64.20171606,788530.6429,747.5932198
54832.98,2021-03-10T10:00,65.09691641,1704018.112,54343.54066,418.4761258,59.30779092,785926.1654,744.8401326
54858.47,2021-03-10T11:00,66.00465085,1705090.09,54412.19791,424.7344358,59.52221514,788326.2652,725.8515517
55219.99,2021-03-10T12:00,78.87888209,1705647.66,54519.90352,453.6365938,62.53735973,791220.4447,720.2392981
56262.56,2021-03-10T13:00,97.88341346,1710077.51,54752.25772,554.2790642,69.57569105,796242.899,754.0786339
56092.62,2021-03-10T14:00,90.9460972,1710233.478,54930.97269,613.2569648,67.35436582,792020.6596,745.8115886
56328.81,2021-03-10T15:00,95.38405469,1711784.902,55117.351,671.3174058,68.84323832,795889.8889,730.898618
57009.53,2021-03-10T16:00,98.36916471,1716009.969,55369.64153,763.4584646,72.70672748,800780.3309,748.4001453
