Open,High,Low,Close,Volume,date
37577.31,38195,37530.95,38076.43,3405.710677,2021-02-04T06:00
38076.43,38175.69,37800,37843.4,3290.328314,2021-02-04T07:00
37843.4,38708.27,37015,37338.19,9587.954136,2021-02-04T08:00
37339.11,37604.07,36662.45,37509.22,7567.338068,2021-02-04T09:00
37509.22,37772.43,37206.2,37611.63,3331.242849,2021-02-04T10:00
37612.9,37922.78,37306.12,37321.75,3250.63072,2021-02-04T11:00
37319.43,37763.57,37021.8,37618.69,3402.209624,2021-02-04T12:00
37618.68,37690,37268.03,37587.58,2729.71393,2021-02-04T13:00
37587.58,37705,36626.86,36795.15,4883.793557,2021-02-04T14:00
36795.15,36965.34,36161.95,36564.23,5975.272682,2021-02-04T15:00
36564.23,36989.99,36399.79,36929.36,3826.189163,2021-02-04T16:00
36929.53,37070,36780,36884.34,3095.319905,2021-02-04T17:00
36884.34,37422.37,36761.89,37141.96,2972.451426,2021-02-04T18:00
37143.44,37499.99,36980,37467.18,2969.281676,2021-02-04T19:00
37467.18,37783.83,37366,37613.31,3154.238046,2021-02-04T20:00
37613.32,37729.82,37302,37643,2384.693961,2021-02-04T21:00
37643,37698.73,36964.03,37240,2533.48052,2021-02-04T22:00
37240,37382.34,36841.77,36936.66,2701.299487,2021-02-04T23:00
36936.65,37227.22,36795.72,36993.25,2538.982425,2021-02-05T00:00
36993.25,37300,36570,36632.38,2618.349898,2021-02-05T01:00
36632.38,36990,36570,36958.28,2861.360001,2021-02-05T02:00
36958.33,37400,36909.71,37366.02,2614.23721,2021-02-05T03:00
37366.01,37499,37187.81,37266.78,1902.890739,2021-02-05T04:00
37266.79,37350.33,36995.27,37065.97,1730.406065,2021-02-05T05:00
37065.98,37658,37021.8,37375.52,2965.59287,2021-02-05T06:00
37374.39,37727.22,37374.38,37653.98,2722.549399,2021-02-05T07:00
37659.64,37800,37392.71,37705.27,3404.586859,2021-02-05T08:00
37705.27,37769.85,37211.85,37251.07,2526.099044,2021-02-05T09:00
37251.07,37655.44,37200,37395.91,2315.261816,2021-02-05T10:00
37395.92,37733.75,37395.78,37691.32,2165.149463,2021-02-05T11:00
37691.32,38151.69,37527.14,37850.36,4197.957336,2021-02-05T12:00
37850.36,38298,37767.09,38272.32,3967.773058,2021-02-05T13:00
38272.33,38310.12,37960.73,38095.02,4108.056943,2021-02-05T14:00
38095.14,38288.19,37871.42,37960.76,3833.8729,2021-02-05T15:00
37608.91,37790,37485.94,37740.39,2177.904759,2021-02-05T20:00
37740.4,37920,37656.29,37819.67,1692.320327,2021-02-05T21:00
37819.67,37971.61,37652.79,37784.12,1587.732812,2021-02-05T22:00
37782.98,38309,37743.81,38290.24,2246.727191,2021-02-05T23:00
38289.32,38879,38215.94,38740.92,5397.483552,2021-02-06T00:00
38740.92,39482.18,38275.86,38806.45,10003.94638,2021-02-06T01:00
38806.45,39535.36,38612,39382.1,5911.874527,2021-02-06T02:00
39383.26,39666,39200,39384.74,4116.762355,2021-02-06T03:00
39386.92,39386.93,38933,39179.56,2678.750885,2021-02-06T04:00
39179.56,39238,38600,39014.73,2895.912396,2021-02-06T05:00
39015.08,39458.37,38989.9,39267.47,2778.740634,2021-02-06T06:00
39267.47,39488.62,39156.16,39359.12,2344.527687,2021-02-06T07:00
39362.27,39699.69,39297.75,39425.02,3300.466872,2021-02-06T08:00
39427,39900,39400,39887.91,3983.375623,2021-02-06T09:00
39887.91,40000,39516.17,39998.63,4327.836156,2021-02-06T10:00
39998.63,40479.86,39992.64,40199.99,6837.077436,2021-02-06T11:00
40199.52,40445.55,39836.72,39902.49,4298.298209,2021-02-06T12:00
39902.5,40255.08,39900,40130.47,2914.837204,2021-02-06T13:00
40127.07,40574.85,40125.3,40268.44,3508.674711,2021-02-06T14:00
40268.44,40866.66,40134.8,40864.73,4850.415338,2021-02-06T15:00
40865.12,40955.51,40478.19,40608.76,4533.517799,2021-02-06T16:00
40608.77,40662.01,40163.67,40197.01,3400.926765,2021-02-06T17:00
40197.01,40444.44,40052.39,40276.41,3152.891872,2021-02-06T18:00
40276.41,40420,39940.44,40179.42,3188.911421,2021-02-06T19:00
40179.42,40179.42,39572.74,40087.4,4169.923397,2021-02-06T20:00
40087.4,40250,40026.98,40028.19,2506.702067,2021-02-06T21:00
40028.91,40469.19,39869,39992.77,2057.032105,2021-02-06T22:00
39992.77,40083.86,39035.33,39186.94,5598.425794,2021-02-06T23:00
39181.01,39611.04,38701,39564.17,4552.184099,2021-02-07T00:00
39564.16,39588.9,38500,38627.36,4822.672218,2021-02-07T01:00
38627.36,38820,38344,38747.31,4332.430976,2021-02-07T02:00
38747.31,38926.58,38554.63,38841.46,2453.33738,2021-02-07T03:00
38839.52,38839.52,37923,38312.99,4918.021119,2021-02-07T04:00
38312.99,38692.04,38175.02,38511,2441.370485,2021-02-07T05:00
38511.01,38700,38282.44,38531.35,2092.40306,2021-02-07T06:00
38531.35,39094.36,38410.63,39030,3441.570324,2021-02-07T07:00
39030,39529,39021.22,39496.96,3816.580706,2021-02-07T08:00
39496.96,39700,39304.18,39513.92,2546.251687,2021-02-07T09:00
39513.92,39658.04,39124.39,39331.42,3239.676941,2021-02-07T10:00
39331.43,39358,38762.16,39046.6,3207.014305,2021-02-07T11:00
39044.37,39272.69,38530.25,38820.87,3546.260633,2021-02-07T12:00
38820.87,39119.47,38381.62,38629.26,3723.038241,2021-02-07T13:00
38629.26,38700,38162.87,38214.98,3836.981985,2021-02-07T14:00
38215.01,38395.26,37580,37921.11,6376.158066,2021-02-07T15:00
37921.12,38244.5,37351,38185.72,6459.783562,2021-02-07T16:00
38179.78,38208.6,37685.96,37870.62,2902.656769,2021-02-07T17:00
37870.63,38342.88,37846.66,38239.1,2631.353315,2021-02-07T18:00
38239.37,38444,37976,38050,2671.246336,2021-02-07T19:00
38050,38492.82,37660.97,38471.95,2745.744017,2021-02-07T20:00
38471.96,38635.42,38355.45,38530.33,2282.274725,2021-02-07T21:00
38530.37,38832.99,38285.1,38797.02,2286.315835,2021-02-07T22:00
38797.02,39080,38715.66,38795.69,3038.352979,2021-02-07T23:00
38795.69,39130,38650.76,38725.4,3030.91878,2021-02-08T00:00
38725.4,38909.95,38430.48,38521.72,2492.173653,2021-02-08T01:00
38521.72,38650,38149,38249,2220.463821,2021-02-08T02:00
38249,38497.5,37988.89,38076.06,2798.660609,2021-02-08T03:00
38073.02,38684.21,37992.39,38584.7,2611.816272,2021-02-08T04:00
38584.92,38872,38440.68,38677.47,2411.128765,2021-02-08T05:00
38677.84,39233.39,38620,39012.69,2829.472964,2021-02-08T06:00
39012.69,39391.78,38874.63,39269.95,2414.801944,2021-02-08T07:00
39269.78,39349.56,39040.17,39175.38,2258.264492,2021-02-08T08:00
39175.38,39364.77,38888,38954.27,2762.90216,2021-02-08T09:00
38954.28,39450.1,38844.75,39418.71,3105.503455,2021-02-08T10:00
39418.71,39498.99,39301.01,39423.08,2769.795076,2021-02-08T11:00
39423.08,43231.1,39094.01,42984.07,13971.32848,2021-02-08T12:00
42984.07,44918,41906.7,42897.12,21921.23646,2021-02-08T13:00
42907.14,44057.94,42767.63,43558.73,11977.05864,2021-02-08T14:00
43560.93,44164.74,43345.27,43716.32,9038.406956,2021-02-08T15:00
43703.23,44280,43051,43170.24,8148.287282,2021-02-08T16:00
43184.74,43418.39,42521.62,43079.07,5094.633972,2021-02-08T17:00
43079.08,43397.02,42554.71,42673.49,3721.178214,2021-02-08T18:00
42673.49,43140.29,42644.49,43051.95,2979.571817,2021-02-08T19:00
46374.86,47498,46233.95,46768.22,10775.2311,2021-02-09T00:00
46768.22,46770.61,45816.98,46158.97,7858.7016,2021-02-09T01:00
46158.97,46348.96,45567,45707.38,4175.586152,2021-02-09T02:00
45707.39,46750,45500,46599.51,4064.729259,2021-02-09T03:00
46599.51,46888,46198.76,46837.57,3699.743395,2021-02-09T04:00
46837.57,47219.13,46455.7,46850.12,4005.597493,2021-02-09T05:00
46852.68,48140.9,46563.31,48111.18,6952.355795,2021-02-09T06:00
48111.46,48142.19,47370.75,47505.4,5503.636222,2021-02-09T07:00
47505.39,47928.23,46624.84,47109.51,6591.013418,2021-02-09T08:00
47106.59,47160,46000,46401.3,4989.134602,2021-02-09T09:00
46401.3,46588,45560.97,45641.77,4844.886059,2021-02-09T10:00
45641.77,46683.18,45601.01,46380.92,3819.428013,2021-02-09T11:00
46390.95,46806.41,45128.7,45300.17,5558.60425,2021-02-09T12:00
45300.17,46425,44961.09,46285.14,6234.471103,2021-02-09T13:00
46282.88,46700,46051.42,46624.44,3978.747526,2021-02-09T14:00
46624.33,47083.84,46300,46773.63,5240.749035,2021-02-09T15:00
46773.63,47110.72,46011,46470.85,4941.370825,2021-02-09T16:00
46470.85,46940.91,46180,46483.67,3342.612648,2021-02-09T17:00
46484.23,47433.78,46254.02,47012.77,4549.479116,2021-02-09T18:00
47012.77,47289.28,46743.15,47060.18,2849.525357,2021-02-09T19:00
47060.38,47499.43,46668.48,47084.17,3254.702714,2021-02-09T20:00
47084.16,47461.06,46995.92,47231.03,2564.524939,2021-02-09T21:00
47241.92,47241.92,46440.52,46839.01,2914.614311,2021-02-09T22:00
46839.99,46860,46201.37,46420.42,2790.416785,2021-02-09T23:00
46420.42,46900,46052.52,46517.64,3108.224942,2021-02-10T00:00
46517.64,46533.52,45979.58,46259.97,3406.347841,2021-02-10T01:00
46259.97,46800,46250,46276.51,3428.350592,2021-02-10T02:00
46276.52,46743.87,46140.73,46221.07,3072.217667,2021-02-10T03:00
46225.71,46319.03,45589.98,46020.4,4212.236257,2021-02-10T04:00
46020.4,46424.93,45826.85,46131.99,2960.180557,2021-02-10T05:00
46132,46650,46106.04,46510.25,2853.339579,2021-02-10T06:00
46510.26,46944.07,46400.17,46563.69,3525.204228,2021-02-10T07:00
46565.11,46844.59,46262.22,46668.89,3612.18762,2021-02-10T08:00
46668.89,46900,46451.12,46550,3035.305488,2021-02-10T09:00
46549.99,47310,46401,46630.17,4890.23204,2021-02-10T10:00
46630.17,46691.94,46277.31,46586.56,2517.193741,2021-02-10T11:00
46586.55,46593.34,44500,45652.34,9491.105424,2021-02-10T12:00
45655.13,45969.28,45314.32,45626.32,5201.634714,2021-02-10T13:00
45626.32,45988.2,44800,44954.12,5933.227366,2021-02-10T14:00
44954.13,45227.27,43727,44353.04,9617.540603,2021-02-10T15:00
44354.5,44900,43800,44746.66,5766.039915,2021-02-10T16:00
44746.65,45071.45,44446.12,44963.31,3576.597903,2021-02-10T17:00
44963.32,45200,44731.74,45088.17,3335.951033,2021-02-10T18:00
45088.16,45239.98,44450.1,45190.05,3638.897317,2021-02-10T19:00
45190.05,45240.7,44400,44555.59,2929.852963,2021-02-10T20:00
44555.59,45028.15,44355,44999.09,2811.104073,2021-02-10T21:00
44999.09,45216.49,44880,45199.99,1698.334185,2021-02-10T22:00
45200,45322.09,44769.88,44807.58,2532.876152,2021-02-10T23:00
44807.58,45051.27,43994.02,44250,4145.400343,2021-02-11T00:00
44250,44554.91,44010.88,44180.86,2791.705197,2021-02-11T01:00
44180.08,44698.15,44172.57,44582.07,825.571256,2021-02-11T02:00
44583.71,44999,44507,44641.72,2359.409846,2021-02-11T05:00
44641.71,44918.19,44397.62,44559.99,2121.320051,2021-02-11T06:00
44559.98,45129.59,44559.98,44700.01,2885.695032,2021-02-11T07:00
44700,45095.49,44500,45017.02,2819.24106,2021-02-11T08:00
45017.01,45609.16,44789.11,45500.98,3446.630839,2021-02-11T09:00
45500.98,46377.44,45351,46279.8,4555.921555,2021-02-11T10:00
46279.81,46546.47,45864.4,46061.49,4197.208326,2021-02-11T11:00
46061.48,46625.83,46060.03,46516.39,3578.107646,2021-02-11T12:00
46516.39,48399,46516.39,47555.46,13364.20517,2021-02-11T13:00
47555.46,48100,47233,47864.81,5336.005742,2021-02-11T14:00
47864.81,48185.26,47576.58,47960.85,4946.077766,2021-02-11T15:00
47960.86,48298,47337.18,47590.53,4852.407567,2021-02-11T16:00
47590.52,47666.97,46900,47366.42,3618.164395,2021-02-11T17:00
47366.43,48010.54,47311.01,47653.14,3425.204141,2021-02-11T18:00
47653.15,48050,47526.28,47754.03,3150.421374,2021-02-11T19:00
47754.02,48678.9,47000,47027.49,6204.932556,2021-02-11T20:00
47027.49,47360,46542.29,46884.84,5079.477409,2021-02-11T21:00
46885.07,47727.37,46864.32,47712.94,2820.02394,2021-02-11T22:00
47716.44,48125.58,47588.65,47969.51,3037.950239,2021-02-11T23:00
47587.31,47587.31,46888,47271.55,4724.621511,2021-02-12T04:00
47271.54,47506.44,47086.3,47257.09,3397.955993,2021-02-12T05:00
47257.09,47551.02,46789,47380.16,3483.711699,2021-02-12T06:00
47380.15,47475,46903.48,47318.81,2921.008496,2021-02-12T07:00
47318.02,47700,47080,47117.86,3406.824437,2021-02-12T08:00
47117.86,47400,47027.03,47337,2666.718501,2021-02-12T09:00
47337.01,47711,47300,47381.16,2710.457766,2021-02-12T10:00
47371.8,47999,47280.26,47562.42,2966.767188,2021-02-12T11:00
47560.06,47957.87,47323.61,47669.82,2999.82626,2021-02-12T12:00
47669.82,48140,47646,47871.4,3795.086509,2021-02-12T13:00
47871.4,47878.74,46125,46547.5,8109.950561,2021-02-12T14:00
46542.6,47163.83,46525.25,47021.05,4791.740448,2021-02-12T15:00
47021.05,47980,47008.4,47614.4,4632.358564,2021-02-12T16:00
47612.52,47905,47459.78,47713.82,3375.044449,2021-02-12T17:00
47713.83,47800,46915.32,47269.25,3866.282102,2021-02-12T18:00
47268.27,47453.99,47086.32,47272.95,2344.984289,2021-02-12T19:00
47272.96,47653.24,47140.26,47577.49,2591.14661,2021-02-12T20:00
47577.49,48150,47560.01,47860.54,3556.847855,2021-02-12T21:00
47860.75,47930,47602.71,47841.17,1481.563511,2021-02-12T22:00
47841.16,47870,47155,47287.6,2626.131496,2021-02-12T23:00
47298.15,47587.29,47200,47459.54,2749.958429,2021-02-13T00:00
47459.53,47799.61,47412.4,47626.98,2409.973757,2021-02-13T01:00
47629.76,47944.84,47503.57,47839.77,2036.990459,2021-02-13T02:00
47839.77,48150,47693.44,47829.22,2448.080225,2021-02-13T03:00
47829.21,47924.86,47598.89,47904.7,1983.562896,2021-02-13T04:00
47904.69,47934.14,47397.71,47888,2604.324707,2021-02-13T05:00
47887.99,47922.22,47483.88,47728.26,2058.778557,2021-02-13T06:00
47728.25,47794.36,46990,46995.72,3084.234244,2021-02-13T07:00
46995.01,47499.93,46618,47429.93,3749.611888,2021-02-13T08:00
47429.92,47569.03,47061,47205.53,2095.842431,2021-02-13T09:00
47205.52,47266.05,46660.44,46709.17,4954.58299,2021-02-13T10:00
46700.77,46990,46251,46589.2,5399.860524,2021-02-13T11:00
46586.23,47209.25,46202.53,46879.81,3800.323617,2021-02-13T12:00
46879.81,47150.22,46557.56,46971.43,3446.304275,2021-02-13T13:00
46971.43,47044.04,46596.37,46946.9,2508.591322,2021-02-13T14:00
46946.67,47300,46883.03,47076.01,2933.387049,2021-02-13T15:00
47076.02,47400.14,46864.48,47136.89,2729.098082,2021-02-13T16:00
47136.9,47190,46735.83,46855.24,2308.468066,2021-02-13T17:00
46855.23,47022.26,46738.24,46792.05,1858.546082,2021-02-13T18:00
46790.39,47086.92,46708.94,46870.15,1771.335227,2021-02-13T19:00
46871.95,46967.07,46653.58,46934.06,1644.419184,2021-02-13T20:00
46934.07,47397.36,46700.38,47130.82,2224.294587,2021-02-13T21:00
47132.94,47280.26,46863.63,47058.88,1292.724619,2021-02-13T22:00
47058.88,47300,47001.01,47153.69,1674.804182,2021-02-13T23:00
47156.78,47695.18,47014.17,47594.52,3370.181722,2021-02-14T00:00
47594.52,47730,47244.88,47471.23,2800.474801,2021-02-14T01:00
47475.25,47630,47291.13,47378.87,2140.963331,2021-02-14T02:00
47378.87,47498.74,47204.98,47267.21,1924.991073,2021-02-14T03:00
47267.2,47650.62,47220.42,47551.25,2140.737556,2021-02-14T04:00
47551.25,48948,47497.39,48929.18,6249.804552,2021-02-14T05:00
48929.18,49404.94,48505.69,48745.29,7730.207519,2021-02-14T06:00
48745.28,49082.33,48520,48725.18,2672.894227,2021-02-14T07:00
48725.18,49018.37,48389.55,48710.17,2764.141482,2021-02-14T08:00
48710.17,49190,48610.86,49134.33,2619.216351,2021-02-14T09:00
49133.33,49349.76,48956.26,49024.21,3537.818879,2021-02-14T10:00
49024.22,49139.38,48750.59,49055.16,2377.253195,2021-02-14T11:00
49055.17,49707.43,48999.57,49436.86,5146.837081,2021-02-14T12:00
49434.05,49578.67,48550,48759.63,4143.328859,2021-02-14T13:00
48759.62,49069.37,48449.76,48757.38,3279.619554,2021-02-14T14:00
48757.39,48943.47,48101.38,48541.18,3668.24824,2021-02-14T15:00
48537.96,49075.43,48424.66,49006.74,3211.721954,2021-02-14T16:00
49005.01,49100,48587,48619.19,2166.342399,2021-02-14T17:00
48619.2,48819.29,48400.31,48739.99,2031.327116,2021-02-14T18:00
48739.99,48919.86,48479.8,48693.39,1647.877557,2021-02-14T19:00
48693.38,49000,48600,48929.5,1775.365105,2021-02-14T20:00
48929.5,49058.74,48755.47,48822.66,1772.358231,2021-02-14T21:00
48822.67,49300,48706.53,49012.94,1875.450126,2021-02-14T22:00
49012.94,49094.71,48505.79,48577.79,2688.314623,2021-02-14T23:00
48580.47,49010.92,48428,48763.62,2016.443495,2021-02-15T00:00
48763.79,48816.62,47700,48011.44,4889.300196,2021-02-15T01:00
48011.45,48213.83,45570.79,46874.02,11217.85149,2021-02-15T02:00
46874.01,47269.09,46540.67,47120.3,4188.452003,2021-02-15T03:00
47270.5,47772,47112.38,47599.99,2821.991345,2021-02-15T08:00
47600,47724.64,47201.27,47505.66,3001.829325,2021-02-15T09:00
47505.67,47888,47306.02,47849.99,2326.612878,2021-02-15T10:00
47849.99,47999,47606.86,47802.66,2660.670963,2021-02-15T11:00
47802.67,48070,47423.99,47951.01,3213.280059,2021-02-15T12:00
47951.01,48219.23,47800,47960.73,3089.86453,2021-02-15T13:00
47963.69,48150.62,47472.92,47564.16,3063.766728,2021-02-15T14:00
47563.58,48000,47536.15,47938.83,2186.450381,2021-02-15T15:00
47938.84,48570.75,47938.83,48494.96,3853.348752,2021-02-15T16:00
48494.97,48800,48399.23,48562.31,2723.914033,2021-02-15T17:00
48562.31,48698.52,48342.22,48358.99,2040.898434,2021-02-15T18:00
48361,48742.52,48354.78,48657.31,1945.428372,2021-02-15T19:00
48657.31,48801,48453.87,48580.99,3063.153399,2021-02-15T20:00
48581,48750,48111.11,48207.54,2767.082753,2021-02-15T21:00
48201.18,48334.23,47643,48284.89,2835.289841,2021-02-15T22:00
48284.9,48432.73,47809.99,47911.1,2105.26387,2021-02-15T23:00
47911.1,47958.4,47003.62,47669.02,4446.88263,2021-02-16T00:00
47669.03,48319.33,47605.96,48305.28,2586.108562,2021-02-16T01:00
48305.28,48689.25,48160.12,48442.06,2292.259471,2021-02-16T02:00
48442.05,49670,48405.11,49624.03,5795.639155,2021-02-16T03:00
49624.02,49998,49068.41,49350.01,5457.712993,2021-02-16T04:00
49350.01,49500,48969,49179.03,2937.102334,2021-02-16T05:00
49179.04,49234.7,48550,49023.74,3291.761029,2021-02-16T06:00
49020.91,49281.81,48609.9,49163.46,2651.264264,2021-02-16T07:00
49161.75,49300,48871.2,49293.26,2651.816179,2021-02-16T08:00
49289.75,49318.47,48900,49283.3,2177.75779,2021-02-16T09:00
49283.3,49318.47,48750.09,49020,2241.003693,2021-02-16T10:00
49020,49114.68,48700,48915.48,2048.978078,2021-02-16T11:00
48915.49,50689.18,48403.21,49650.01,14737.10387,2021-02-16T12:00
49650,49826.12,48862.99,48950.89,5108.592465,2021-02-16T13:00
48950.89,49457,48700,49289.4,4348.899937,2021-02-16T14:00
49286.8,49509.84,48935.7,48956.91,3296.496309,2021-02-16T15:00
48956.91,49291,48073,48167.68,4643.951929,2021-02-16T16:00
48165.07,48618.6,48128.81,48230.5,3626.449688,2021-02-16T17:00
48230.63,48692.1,47750,48616.79,4046.889396,2021-02-16T18:00
48616.79,48800.42,48340.14,48537.39,1898.845992,2021-02-16T19:00
48536.35,48784.29,48173.81,48769.27,2584.417826,2021-02-16T20:00
48769.28,48809.09,48355.8,48575.07,2220.458707,2021-02-16T21:00
48575.06,49180,48524.65,49108.68,1763.412213,2021-02-16T22:00
49113.91,49290,48933.33,49133.45,1959.461793,2021-02-16T23:00
49133.45,49566.66,49034.35,49079.99,2890.370858,2021-02-17T00:00
49079.99,49417.25,48947,49282.8,1693.384246,2021-02-17T01:00
49283.14,50274.88,49268.42,49654.89,4959.603535,2021-02-17T02:00
49657.54,49759.46,49231.09,49657.38,2563.134357,2021-02-17T03:00
49657.84,49963.4,49106.75,49345.38,3012.375127,2021-02-17T04:00
49345.39,49731.03,49227.68,49706.8,2239.281539,2021-02-17T05:00
49706.8,50677.58,49624.06,50556.05,6397.974067,2021-02-17T06:00
50556.15,51266.09,50200,51112.39,6735.574967,2021-02-17T07:00
51116.77,51300,50628.58,51031.71,4279.621193,2021-02-17T08:00
51031.71,51678.36,50991.69,51431.04,5578.732017,2021-02-17T09:00
51436.11,51612.8,50995,51192,3569.370833,2021-02-17T10:00
51192,51675.55,51101.07,51273.46,3178.178503,2021-02-17T11:00
51270.86,51530,50777.2,51039.56,4448.576712,2021-02-17T12:00
51039.56,51234,50542.3,51149.96,4231.90257,2021-02-17T13:00
51149.97,51284.78,50770.82,51262,4229.887263,2021-02-17T14:00
51262.01,51633.17,50968.87,51169.97,3226.681349,2021-02-17T15:00
51169.97,51435.09,50780,51241.35,3213.608201,2021-02-17T16:00
51241.35,51436,51085.95,51376.85,2383.38491,2021-02-17T17:00
51380.78,51780,51304.96,51430.59,2455.346746,2021-02-17T18:00
51430.59,52395,51374.56,52142.35,4887.841609,2021-02-17T19:00
52142.36,52546,51956.82,52240,3160.988797,2021-02-17T20:00
52239.99,52618.74,52021.37,52349.99,2544.386647,2021-02-17T21:00
52349.99,52381.2,51893.34,52104.43,1961.280327,2021-02-17T22:00
52104.44,52397.84,51899.64,52119.71,1902.151445,2021-02-17T23:00
52117.67,52530,52104.69,52267.32,2415.711881,2021-02-18T00:00
52263.85,52383.42,52026.06,52132.46,3038.626699,2021-02-18T01:00
52132.47,52340.01,51933.24,52318.89,2290.196005,2021-02-18T02:00
52318.89,52399.73,51951,52032.64,1876.438424,2021-02-18T03:00
52032.64,52180,51712.5,52153.36,2402.288468,2021-02-18T04:00
52153.36,52298,52015.68,52170.01,1777.762593,2021-02-18T05:00
52170.02,52237.45,51862.78,51905.66,1952.330308,2021-02-18T06:00
51905.65,52085.85,51295,51901.96,4482.238407,2021-02-18T07:00
51375.12,51623.37,50901.9,51464.66,3689.599653,2021-02-18T12:00
51464.67,52025,51262.43,51796.24,3004.844903,2021-02-18T13:00
51796.24,52285,51613.23,52233.43,2980.969179,2021-02-18T14:00
52233.43,52260,51450,51585.29,3418.733991,2021-02-18T15:00
51585.29,52099,51450,52091.02,2524.318916,2021-02-18T16:00
52091.03,52100,51777,51839.55,2163.575319,2021-02-18T17:00
51839.56,52177.75,51764.16,51862.85,2028.774318,2021-02-18T18:00
51860.4,52070.68,51685,51760.01,1593.365918,2021-02-18T19:00
51760.01,52115.92,51514.26,52111.89,2609.194526,2021-02-18T20:00
52111.89,52195.12,51892.2,52007.21,2176.642817,2021-02-18T21:00
52005.08,52075.07,51615.01,51837.19,1724.94218,2021-02-18T22:00
51837.18,51920.51,51510,51552.6,2028.245825,2021-02-18T23:00
51552.61,51943.99,51452,51511.33,2713.994591,2021-02-19T00:00
51512.62,51700.99,51165.88,51325.44,2620.936803,2021-02-19T01:00
51325.44,51339.05,50710.2,51248.52,3846.48439,2021-02-19T02:00
51248.53,51500.15,51200,51245,1787.936147,2021-02-19T03:00
51247.86,51530.56,50918,51166.3,1969.380992,2021-02-19T04:00
51166.29,51567.26,51166.29,51524.05,2079.78925,2021-02-19T05:00
51524.06,51822.96,51517.16,51734.88,2693.880858,2021-02-19T06:00
51734.87,51894.77,51654.57,51727.08,2224.775733,2021-02-19T07:00
51727.09,52293.77,51649.82,52236.31,2775.402347,2021-02-19T08:00
52236.31,52965.31,52218.62,52690.7,5901.166458,2021-02-19T09:00
52690.75,52984.99,52625,52687.6,2635.229127,2021-02-19T10:00
52685.98,52863.19,52485.95,52710,2380.099015,2021-02-19T11:00
52709.99,52729.75,52400.09,52534.75,2360.668133,2021-02-19T12:00
52534.76,52850,52315.37,52800.04,2831.216965,2021-02-19T13:00
52800.03,53280,52653.93,52890,3789.65655,2021-02-19T14:00
52877.1,53886.07,52810.11,53863.19,5187.732719,2021-02-19T15:00
53863.82,54850,53605.58,54368.65,6521.087343,2021-02-19T16:00
54368.61,54766.34,54054,54765.49,2446.444607,2021-02-19T17:00
54765.5,55435.96,54525.11,55384.46,2849.832423,2021-02-19T18:00
55384.46,55843.78,54583.95,54990.01,5529.094114,2021-02-19T19:00
54994.85,55698.16,54800,55348.33,3733.048485,2021-02-19T20:00
55345.17,56368,55304.52,55651.16,5011.990364,2021-02-19T21:00
55651.16,55767.29,55130,55426.4,3226.954069,2021-02-19T22:00
55426.4,55950,55330,55906,2542.976537,2021-02-19T23:00
55906,56500,55322,56226.73,5639.852063,2021-02-20T00:00
56223.44,56609.14,55946.27,56179.17,3867.219681,2021-02-20T01:00
56179.16,56395,55959.41,56143.46,2927.809202,2021-02-20T02:00
56143.46,56250,55481.38,55706.07,2837.352129,2021-02-20T03:00
55711.9,56144.87,55511,55815.19,1943.941713,2021-02-20T04:00
55815.19,55952.18,55555.55,55675.43,1876.990886,2021-02-20T05:00
55675.44,55952.88,55580,55937.12,1688.2327,2021-02-20T06:00
55937.02,55967.14,55185.98,55207.92,3179.750229,2021-02-20T07:00
55207.93,55674.68,55185.16,55236.53,2266.720072,2021-02-20T08:00
55236.54,55525,55030,55252.4,2534.566586,2021-02-20T09:00
55252.4,55929.23,55210.53,55895.31,2330.741952,2021-02-20T10:00
55895.31,56388.37,55752.77,56355.91,2787.349712,2021-02-20T11:00
56355.94,57700.46,56268.01,57291.92,6646.361255,2021-02-20T12:00
57291.93,57550,56923.04,57274.34,3515.239807,2021-02-20T13:00
57274.35,57426.57,56080,56280.83,4268.778023,2021-02-20T14:00
56280.83,56759.99,55722.11,56145.97,5099.634979,2021-02-20T15:00
56136.55,56943.6,56136.55,56720.16,3717.384367,2021-02-20T16:00
56720.17,57425,56713.79,57048.35,4217.723339,2021-02-20T17:00
57048.35,57152.33,56800.01,57115.24,1840.03131,2021-02-20T18:00
57118.09,57234.48,56709.23,56975.12,1864.07048,2021-02-20T19:00
56975.12,57050,56562.51,56719.52,2039.86527,2021-02-20T20:00
56719.52,56878.28,56250.66,56472.13,2361.840106,2021-02-20T21:00
56472.13,56495.33,53863.93,55423.99,7721.822365,2021-02-20T22:00
55424,56191.43,55378.02,55841.19,3774.927088,2021-02-20T23:00
55841.19,56061.64,55477.59,55834.95,2949.777561,2021-02-21T00:00
55834.95,56351.08,55717.87,56347.69,2125.263288,2021-02-21T01:00
56347.7,56660.94,56253.77,56318.08,2201.031649,2021-02-21T02:00
56318.08,56900,56311.4,56505.22,2027.220197,2021-02-21T03:00
56505.22,56725.12,56040.31,56701.08,2060.642337,2021-02-21T04:00
56701.08,56959.71,56511.54,56545.13,2041.764791,2021-02-21T05:00
56545.12,56609.46,56250,56493.23,1604.425885,2021-02-21T06:00
56493.22,56594.23,55863.54,56091.76,2600.753519,2021-02-21T07:00
56092.02,56676.7,55821.03,56513.22,2357.262556,2021-02-21T08:00
56513.21,56845.9,56364.65,56795.81,1801.288868,2021-02-21T09:00
56795.81,57827,56657.96,57560,4162.463811,2021-02-21T10:00
57560,57570.94,57200,57284.79,2690.83005,2021-02-21T11:00
