date,compound
2021-02-01 07:00:00,10.8594
2021-02-01 08:00:00,11.3188
2021-02-01 09:00:00,13.6889
2021-02-01 10:00:00,12.8469
2021-02-01 11:00:00,7.9232000000000005
2021-02-01 12:00:00,9.38
2021-02-01 13:00:00,7.6491999999999996
2021-02-01 14:00:00,9.7902
2021-02-01 15:00:00,9.1242
2021-02-01 16:00:00,6.9978
2021-02-01 17:00:00,10.0839
2021-02-01 18:00:00,8.504900000000001
2021-02-01 19:00:00,13.3101
2021-02-01 20:00:00,7.8366
2021-02-01 21:00:00,11.6434
2021-02-01 22:00:00,11.7155
2021-02-01 23:00:00,2.3769000000000005
2021-02-02 00:00:00,11.163
2021-02-02 01:00:00,8.3307
2021-02-02 02:00:00,1.5303
2021-02-02 03:00:00,3.3852
2021-02-02 04:00:00,6.9795
2021-02-02 05:00:00,4.2959
2021-02-02 06:00:00,8.8207
2021-02-02 07:00:00,5.6207
2021-02-02 08:00:00,6.0035
2021-02-02 09:00:00,10.8589
2021-02-02 10:00:00,5.1888000000000005
2021-02-02 11:00:00,9.6761
2021-02-02 12:00:00,10.0875
2021-02-02 13:00:00,7.5908999999999995
2021-02-02 14:00:00,16.2996
2021-02-02 15:00:00,9.9476
2021-02-02 16:00:00,10.7282
2021-02-02 17:00:00,4.9460999999999995
2021-02-02 18:00:00,18.8278
2021-02-02 19:00:00,7.6052
2021-02-02 20:00:00,2.6407000000000003
2021-02-02 21:00:00,8.4155
2021-02-02 22:00:00,10.262599999999999
2021-02-02 23:00:00,6.4397
2021-02-03 00:00:00,8.7578
2021-02-03 01:00:00,10.3898
2021-02-03 02:00:00,6.6271
2021-02-03 03:00:00,6.8111
2021-02-03 04:00:00,12.2636
2021-02-03 05:00:00,7.0289
2021-02-03 06:00:00,7.667800000000001
2021-02-03 07:00:00,11.8827
2021-02-03 08:00:00,12.6597
2021-02-03 09:00:00,7.3397
2021-02-03 10:00:00,7.5014
2021-02-03 11:00:00,3.287
2021-02-03 12:00:00,9.1833
2021-02-03 13:00:00,11.0131
2021-02-03 14:00:00,12.3916
2021-02-03 15:00:00,12.8482
2021-02-03 16:00:00,10.4706
2021-02-03 17:00:00,6.3405000000000005
2021-02-03 18:00:00,13.031600000000001
2021-02-03 19:00:00,4.0174
2021-02-03 20:00:00,5.2993999999999994
2021-02-03 21:00:00,2.3855000000000004
2021-02-03 22:00:00,8.3269
2021-02-03 23:00:00,9.454699999999999
2021-02-04 00:00:00,8.3579
2021-02-04 01:00:00,5.6975
2021-02-04 02:00:00,3.0472
2021-02-04 03:00:00,10.3498
2021-02-04 04:00:00,3.8925
2021-02-04 05:00:00,8.8224
2021-02-04 06:00:00,8.4192
2021-02-04 07:00:00,2.4045
2021-02-04 08:00:00,5.927
2021-02-04 09:00:00,6.7873
2021-02-04 10:00:00,7.2116
2021-02-04 11:00:00,6.069100000000001
2021-02-04 12:00:00,13.4585
2021-02-04 13:00:00,13.4623
2021-02-04 14:00:00,12.668
2021-02-04 15:00:00,6.852
2021-02-04 16:00:00,11.8287
2021-02-04 17:00:00,3.2029
2021-02-04 18:00:00,8.1995
2021-02-04 19:00:00,10.418800000000001
2021-02-04 20:00:00,14.0452
2021-02-04 21:00:00,9.7459
2021-02-04 22:00:00,10.8118
2021-02-04 23:00:00,9.8859
2021-02-05 00:00:00,5.2153
2021-02-05 01:00:00,10.3161
2021-02-05 02:00:00,5.2025
2021-02-05 03:00:00,5.9606
2021-02-05 04:00:00,4.3402
2021-02-05 05:00:00,6.7862
2021-02-05 06:00:00,5.9817
2021-02-05 07:00:00,5.0194
2021-02-05 08:00:00,4.4885
2021-02-05 09:00:00,6.0603
2021-02-05 10:00:00,5.1286
2021-02-05 11:00:00,5.6894
2021-02-05 12:00:00,5.7330000000000005
2021-02-05 13:00:00,5.6104
2021-02-05 14:00:00,5.8997
2021-02-05 15:00:00,4.3286999999999995
2021-02-05 16:00:00,14.381400000000001
2021-02-05 17:00:00,1.6256000000000004
2021-02-05 18:00:00,8.1263
2021-02-05 19:00:00,7.0008
2021-02-05 20:00:00,15.7466
2021-02-05 21:00:00,6.2315000000000005
2021-02-05 22:00:00,5.6341
2021-02-05 23:00:00,5.3755999999999995
2021-02-06 00:00:00,4.2623
2021-02-06 01:00:00,7.1378
2021-02-06 02:00:00,1.4974000000000003
2021-02-06 03:00:00,11.2094
2021-02-06 04:00:00,3.2219
2021-02-06 05:00:00,5.6957
2021-02-06 06:00:00,-1.1714000000000002
2021-02-06 07:00:00,3.438
2021-02-06 08:00:00,3.6465
2021-02-06 09:00:00,1.5848000000000002
2021-02-06 10:00:00,1.2488000000000004
2021-02-06 11:00:00,9.839500000000001
2021-02-06 12:00:00,5.439
2021-02-06 13:00:00,13.3902
2021-02-06 14:00:00,11.632200000000001
2021-02-06 15:00:00,15.2319
2021-02-06 16:00:00,13.6705
2021-02-06 17:00:00,15.2959
2021-02-06 18:00:00,12.6075
2021-02-06 19:00:00,4.3346
2021-02-06 20:00:00,1.3367
2021-02-06 21:00:00,13.5466
2021-02-06 22:00:00,5.907900000000001
2021-02-06 23:00:00,4.0905
2021-02-07 00:00:00,9.1717
2021-02-07 01:00:00,13.8901
2021-02-07 02:00:00,2.4193000000000002
2021-02-07 03:00:00,1.6461000000000001
2021-02-07 04:00:00,5.3775
2021-02-07 05:00:00,4.396599999999999
2021-02-07 06:00:00,4.9261
2021-02-07 07:00:00,4.5656
2021-02-07 08:00:00,8.2287
2021-02-07 09:00:00,4.0513
2021-02-07 10:00:00,11.3342
2021-02-07 11:00:00,4.8729000000000005
2021-02-07 12:00:00,7.2014
2021-02-07 13:00:00,5.9768
2021-02-07 14:00:00,11.6601
2021-02-07 15:00:00,10.7493
2021-02-07 16:00:00,15.8246
2021-02-07 17:00:00,12.4928
2021-02-07 18:00:00,7.5237
2021-02-07 19:00:00,15.790799999999999
2021-02-07 20:00:00,5.0251
2021-02-07 21:00:00,9.6416
2021-02-07 22:00:00,2.0543
2021-02-07 23:00:00,2.5370999999999997
2021-02-08 00:00:00,5.7224
2021-02-08 01:00:00,9.4987
2021-02-08 02:00:00,1.2899999999999998
2021-02-08 03:00:00,0.5426
2021-02-08 04:00:00,4.9652
2021-02-08 05:00:00,6.0483
2021-02-08 06:00:00,7.1515
2021-02-08 07:00:00,10.185500000000001
2021-02-08 08:00:00,8.6884
2021-02-08 09:00:00,10.4293
2021-02-08 10:00:00,1.9849
2021-02-08 11:00:00,5.3999
2021-02-08 12:00:00,15.6381
2021-02-08 13:00:00,80.528
2021-02-08 14:00:00,46.3113
2021-02-08 15:00:00,39.1559
2021-02-08 16:00:00,26.4346
2021-02-08 17:00:00,26.4945
2021-02-08 18:00:00,25.0705
2021-02-08 19:00:00,18.1743
2021-02-08 20:00:00,28.097
2021-02-08 21:00:00,20.8676
2021-02-08 22:00:00,25.930500000000002
2021-02-08 23:00:00,22.3934
2021-02-09 00:00:00,29.2083
2021-02-09 01:00:00,9.7829
2021-02-09 02:00:00,16.2701
2021-02-09 03:00:00,11.9757
2021-02-09 04:00:00,7.8502
2021-02-09 05:00:00,11.9695
2021-02-09 06:00:00,8.0443
2021-02-09 07:00:00,15.4129
2021-02-09 08:00:00,14.6657
2021-02-09 09:00:00,3.8202999999999996
2021-02-09 10:00:00,7.7902
2021-02-09 11:00:00,12.5678
2021-02-09 12:00:00,16.2583
2021-02-09 13:00:00,21.4487
2021-02-09 14:00:00,21.9338
2021-02-09 15:00:00,16.3999
2021-02-09 16:00:00,13.845
2021-02-09 17:00:00,17.3446
2021-02-09 18:00:00,12.4011
2021-02-09 19:00:00,16.4675
2021-02-09 20:00:00,14.3528
2021-02-09 21:00:00,8.0046
2021-02-09 22:00:00,10.2485
2021-02-09 23:00:00,8.4439
2021-02-10 00:00:00,9.9009
2021-02-10 01:00:00,4.2818
2021-02-10 02:00:00,5.0024999999999995
2021-02-10 03:00:00,8.2485
2021-02-10 04:00:00,8.6171
2021-02-10 05:00:00,3.2795
2021-02-10 06:00:00,8.0108
2021-02-10 07:00:00,4.7244
2021-02-10 08:00:00,5.8056
2021-02-10 09:00:00,7.5711
2021-02-10 10:00:00,8.2332
2021-02-10 11:00:00,17.1968
2021-02-10 12:00:00,16.7697
2021-02-10 13:00:00,13.3118
2021-02-10 14:00:00,16.8458
2021-02-10 15:00:00,27.1828
2021-02-10 16:00:00,11.423
2021-02-10 17:00:00,14.2958
2021-02-10 18:00:00,15.385
2021-02-10 19:00:00,10.8538
2021-02-10 20:00:00,13.1202
2021-02-10 21:00:00,7.6447
2021-02-10 22:00:00,10.9543
2021-02-10 23:00:00,11.4068
2021-02-11 00:00:00,7.3808
2021-02-11 01:00:00,9.3899
2021-02-11 02:00:00,10.1878
2021-02-11 03:00:00,7.0455
2021-02-11 04:00:00,6.8778
2021-02-11 05:00:00,10.6626
2021-02-11 06:00:00,13.0261
2021-02-11 07:00:00,9.711
2021-02-11 08:00:00,4.8304
2021-02-11 09:00:00,10.8346
2021-02-11 10:00:00,6.6028
2021-02-11 11:00:00,10.8008
2021-02-11 12:00:00,8.488
2021-02-11 13:00:00,10.6529
2021-02-11 14:00:00,20.5295
2021-02-11 15:00:00,16.1331
2021-02-11 16:00:00,16.7718
2021-02-11 17:00:00,10.5365
2021-02-11 18:00:00,11.713799999999999
2021-02-11 19:00:00,7.659599999999999
2021-02-11 20:00:00,16.1554
2021-02-11 21:00:00,5.2688
2021-02-11 22:00:00,1.2916000000000003
2021-02-11 23:00:00,4.2578000000000005
2021-02-12 00:00:00,11.3337
2021-02-12 01:00:00,4.7057
2021-02-12 02:00:00,4.4045000000000005
2021-02-12 03:00:00,6.7752
2021-02-12 04:00:00,6.7769
2021-02-12 05:00:00,4.4347
2021-02-12 06:00:00,7.4877
2021-02-12 07:00:00,5.739
2021-02-12 08:00:00,8.6838
2021-02-12 09:00:00,5.9879
2021-02-12 10:00:00,9.3659
2021-02-12 11:00:00,5.0248
2021-02-12 12:00:00,9.5369
2021-02-12 13:00:00,11.5063
2021-02-12 14:00:00,7.3327
2021-02-12 15:00:00,11.9041
2021-02-12 16:00:00,12.8834
2021-02-12 17:00:00,9.406
2021-02-12 18:00:00,16.445
2021-02-12 19:00:00,10.9456
2021-02-12 20:00:00,12.098600000000001
2021-02-12 21:00:00,10.3903
2021-02-12 22:00:00,16.028
2021-02-12 23:00:00,7.0262
2021-02-13 00:00:00,10.2444
2021-02-13 01:00:00,6.218500000000001
2021-02-13 02:00:00,7.7294
2021-02-13 03:00:00,4.870900000000001
2021-02-13 04:00:00,6.4683
2021-02-13 05:00:00,8.8488
2021-02-13 06:00:00,10.3476
2021-02-13 07:00:00,6.689
2021-02-13 08:00:00,6.4582
2021-02-13 09:00:00,6.337
2021-02-13 10:00:00,10.3386
2021-02-13 11:00:00,6.2854
2021-02-13 12:00:00,5.5109
2021-02-13 13:00:00,9.4449
2021-02-13 14:00:00,11.0993
2021-02-13 15:00:00,15.1347
2021-02-13 16:00:00,8.3738
2021-02-13 17:00:00,0.6816
2021-02-13 18:00:00,5.9648
2021-02-13 19:00:00,9.3647
2021-02-13 20:00:00,4.12
2021-02-13 21:00:00,4.8419
2021-02-13 22:00:00,7.5292
2021-02-13 23:00:00,6.0063
2021-02-14 00:00:00,6.5145
2021-02-14 01:00:00,2.5007
2021-02-14 02:00:00,9.9705
2021-02-14 03:00:00,5.4958
2021-02-14 04:00:00,6.0645999999999995
2021-02-14 05:00:00,11.8142
2021-02-14 06:00:00,7.9487000000000005
2021-02-14 07:00:00,9.5075
2021-02-14 08:00:00,5.9896
2021-02-14 09:00:00,9.937100000000001
2021-02-14 10:00:00,10.9251
2021-02-14 11:00:00,4.978000000000001
2021-02-14 12:00:00,8.6106
2021-02-14 13:00:00,13.212
2021-02-14 14:00:00,14.4896
2021-02-14 15:00:00,9.1896
2021-02-14 16:00:00,12.8065
2021-02-14 17:00:00,11.3024
2021-02-14 18:00:00,12.619299999999999
2021-02-14 19:00:00,8.3994
2021-02-14 20:00:00,13.3408
2021-02-14 21:00:00,2.6536
2021-02-14 22:00:00,8.4366
2021-02-14 23:00:00,12.501900000000001
2021-02-15 00:00:00,11.3289
2021-02-15 01:00:00,8.0945
2021-02-15 02:00:00,6.9421
2021-02-15 03:00:00,11.056
2021-02-15 04:00:00,6.926200000000001
2021-02-15 05:00:00,5.327400000000001
2021-02-15 06:00:00,12.3853
2021-02-15 07:00:00,6.7897
2021-02-15 08:00:00,10.4833
2021-02-15 09:00:00,7.6872
2021-02-15 10:00:00,10.3688
2021-02-15 11:00:00,3.3603
2021-02-15 12:00:00,10.817400000000001
2021-02-15 13:00:00,5.9503
2021-02-15 14:00:00,6.8166
2021-02-15 15:00:00,16.4185
2021-02-15 16:00:00,7.3331
2021-02-15 17:00:00,10.921
2021-02-15 18:00:00,12.3753
2021-02-15 19:00:00,13.0697
2021-02-15 20:00:00,4.0457
2021-02-15 21:00:00,7.5368
2021-02-15 22:00:00,9.6529
2021-02-15 23:00:00,9.6715
2021-02-16 00:00:00,11.4397
2021-02-16 01:00:00,7.581300000000001
2021-02-16 02:00:00,5.1711
2021-02-16 03:00:00,5.8112
2021-02-16 04:00:00,11.2055
2021-02-16 05:00:00,9.9622
2021-02-16 06:00:00,14.2317
2021-02-16 07:00:00,12.694
2021-02-16 08:00:00,6.6336
2021-02-16 09:00:00,5.4246
2021-02-16 10:00:00,11.3066
2021-02-16 11:00:00,7.643599999999999
2021-02-16 12:00:00,14.2572
2021-02-16 13:00:00,11.161200000000001
2021-02-16 14:00:00,16.0104
2021-02-16 15:00:00,18.9455
2021-02-16 16:00:00,17.3987
2021-02-16 17:00:00,11.189499999999999
2021-02-16 18:00:00,10.2525
2021-02-16 19:00:00,10.123
2021-02-16 20:00:00,10.597900000000001
2021-02-16 21:00:00,9.102
2021-02-16 22:00:00,13.3891
2021-02-16 23:00:00,4.9958
2021-02-17 00:00:00,11.7414
2021-02-17 01:00:00,12.46
2021-02-17 02:00:00,8.1539
2021-02-17 03:00:00,6.1379
2021-02-17 04:00:00,9.1055
2021-02-17 05:00:00,9.321200000000001
2021-02-17 06:00:00,6.1472
2021-02-17 07:00:00,10.5853
2021-02-17 08:00:00,11.898
2021-02-17 09:00:00,12.3887
2021-02-17 10:00:00,12.0754
2021-02-17 11:00:00,15.1872
2021-02-17 12:00:00,10.1204
2021-02-17 13:00:00,17.1002
2021-02-17 14:00:00,10.045300000000001
2021-02-17 15:00:00,15.6409
2021-02-17 16:00:00,6.7418
2021-02-17 17:00:00,14.6687
2021-02-17 18:00:00,18.665
2021-02-17 19:00:00,10.8317
2021-02-17 20:00:00,11.8209
2021-02-17 21:00:00,22.2756
2021-02-17 22:00:00,18.7799
2021-02-17 23:00:00,12.023
2021-02-18 00:00:00,10.6289
2021-02-18 01:00:00,5.1951
2021-02-18 02:00:00,7.5767
2021-02-18 03:00:00,8.1515
2021-02-18 04:00:00,7.94
2021-02-18 05:00:00,6.8517
2021-02-18 06:00:00,8.3857
2021-02-18 07:00:00,5.229
2021-02-18 08:00:00,9.5831
2021-02-18 09:00:00,3.4377000000000004
2021-02-18 10:00:00,2.8838
2021-02-18 11:00:00,3.9055
2021-02-18 12:00:00,7.7402999999999995
2021-02-18 13:00:00,5.4750000000000005
2021-02-18 14:00:00,10.3063
2021-02-18 15:00:00,5.2848999999999995
2021-02-18 16:00:00,14.5155
2021-02-18 17:00:00,13.5132
2021-02-18 18:00:00,12.2197
2021-02-18 19:00:00,8.7067
2021-02-18 20:00:00,9.7572
2021-02-18 21:00:00,8.4042
2021-02-18 22:00:00,9.4529
2021-02-18 23:00:00,4.4067
2021-02-19 00:00:00,7.7058
2021-02-19 01:00:00,8.7884
2021-02-19 02:00:00,5.9284
2021-02-19 03:00:00,17.000799999999998
2021-02-19 04:00:00,8.4302
2021-02-19 05:00:00,8.753
2021-02-19 06:00:00,5.7684
2021-02-19 07:00:00,5.468
2021-02-19 08:00:00,9.6025
2021-02-19 09:00:00,6.4429
2021-02-19 10:00:00,12.0061
2021-02-19 11:00:00,3.5165
2021-02-19 12:00:00,9.7916
2021-02-19 13:00:00,4.2255
2021-02-19 14:00:00,15.3946
2021-02-19 15:00:00,20.549
2021-02-19 16:00:00,29.7941
2021-02-19 17:00:00,24.3964
2021-02-19 18:00:00,17.5217
2021-02-19 19:00:00,22.9093
2021-02-19 20:00:00,13.9042
2021-02-19 21:00:00,15.915
2021-02-19 22:00:00,18.5765
2021-02-19 23:00:00,14.9733
2021-02-20 00:00:00,13.8649
2021-02-20 01:00:00,10.7976
2021-02-20 02:00:00,8.6343
2021-02-20 03:00:00,10.6096
2021-02-20 04:00:00,9.2377
2021-02-20 05:00:00,15.4811
2021-02-20 06:00:00,12.451600000000001
2021-02-20 07:00:00,2.5206
2021-02-20 08:00:00,13.841
2021-02-20 09:00:00,11.064
2021-02-20 10:00:00,9.406600000000001
2021-02-20 11:00:00,11.9286
2021-02-20 12:00:00,12.4378
2021-02-20 13:00:00,11.1071
2021-02-20 14:00:00,17.6009
2021-02-20 15:00:00,14.705
2021-02-20 16:00:00,15.8307
2021-02-20 17:00:00,12.4043
2021-02-20 18:00:00,13.1363
2021-02-20 19:00:00,19.3868
2021-02-20 20:00:00,18.3352
2021-02-20 21:00:00,8.5922
2021-02-20 22:00:00,7.594
2021-02-20 23:00:00,11.4257
2021-02-21 00:00:00,13.5922
2021-02-21 01:00:00,4.7681000000000004
2021-02-21 02:00:00,13.7159
2021-02-21 03:00:00,11.074200000000001
2021-02-21 04:00:00,3.848
2021-02-21 05:00:00,4.3922
2021-02-21 06:00:00,5.771100000000001
2021-02-21 07:00:00,10.2322
2021-02-21 08:00:00,7.6438
2021-02-21 09:00:00,4.0412
2021-02-21 10:00:00,8.7454
2021-02-21 11:00:00,7.6889
2021-02-21 12:00:00,8.7032
2021-02-21 13:00:00,9.5056
2021-02-21 14:00:00,14.0932
2021-02-21 15:00:00,16.5641
2021-02-21 16:00:00,14.1356
2021-02-21 17:00:00,14.693
2021-02-21 18:00:00,12.9071
2021-02-21 19:00:00,17.5964
2021-02-21 20:00:00,14.1893
2021-02-21 21:00:00,13.9041
2021-02-21 22:00:00,17.450499999999998
2021-02-21 23:00:00,14.8773
2021-02-22 00:00:00,8.209900000000001
2021-02-22 01:00:00,11.764800000000001
2021-02-22 02:00:00,15.7112
2021-02-22 03:00:00,5.0863
2021-02-22 04:00:00,5.9453
2021-02-22 05:00:00,9.6682
2021-02-22 06:00:00,6.691000000000001
2021-02-22 07:00:00,3.8908
2021-02-22 08:00:00,9.4387
2021-02-22 09:00:00,9.7302
2021-02-22 10:00:00,9.181700000000001
2021-02-22 11:00:00,9.1365
2021-02-22 12:00:00,11.0514
2021-02-22 13:00:00,12.1622
2021-02-22 14:00:00,15.990400000000001
2021-02-22 15:00:00,12.8027
2021-02-22 16:00:00,13.789
2021-02-22 17:00:00,11.7401
2021-02-22 18:00:00,7.1469
2021-02-22 19:00:00,15.3317
2021-02-22 20:00:00,9.8591
2021-02-22 21:00:00,8.5653
2021-02-22 22:00:00,16.639499999999998
2021-02-22 23:00:00,9.5506
2021-02-23 00:00:00,10.413
2021-02-23 01:00:00,7.6369
2021-02-23 02:00:00,8.1936
2021-02-23 03:00:00,9.3492
2021-02-23 04:00:00,3.2948
2021-02-23 05:00:00,11.5508
2021-02-23 06:00:00,6.3348
2021-02-23 07:00:00,7.7353000000000005
2021-02-23 08:00:00,12.0975
2021-02-23 09:00:00,3.4657
2021-02-23 10:00:00,1.9223000000000001
2021-02-23 11:00:00,5.2097
2021-02-23 12:00:00,8.3143
2021-02-23 13:00:00,8.1541
2021-02-23 14:00:00,16.0627
2021-02-23 15:00:00,20.4517
2021-02-23 16:00:00,15.6167
2021-02-23 17:00:00,12.6053
2021-02-23 18:00:00,11.329
2021-02-23 19:00:00,7.1492
2021-02-23 20:00:00,3.1976
2021-02-23 21:00:00,6.2786
2021-02-23 22:00:00,16.445
2021-02-23 23:00:00,28.6343
2021-02-24 00:00:00,7.2792
2021-02-24 01:00:00,15.0136
2021-02-24 02:00:00,18.5533
2021-02-24 03:00:00,10.9595
2021-02-24 04:00:00,2.9759
2021-02-24 05:00:00,13.9458
2021-02-24 06:00:00,7.5903
2021-02-24 07:00:00,23.1604
2021-02-24 08:00:00,12.292300000000001
2021-02-24 09:00:00,11.3343
2021-02-24 10:00:00,11.8226
2021-02-24 11:00:00,12.2995
2021-02-24 12:00:00,16.6688
2021-02-24 13:00:00,8.5663
2021-02-24 14:00:00,10.0975
2021-02-24 15:00:00,23.9018
2021-02-24 16:00:00,12.1264
2021-02-24 17:00:00,18.8208
2021-02-24 18:00:00,20.5225
2021-02-24 19:00:00,19.2622
2021-02-24 20:00:00,17.2343
2021-02-24 21:00:00,10.9116
2021-02-24 22:00:00,21.5457
2021-02-24 23:00:00,8.384500000000001
2021-02-25 00:00:00,8.4651
2021-02-25 01:00:00,10.5813
2021-02-25 02:00:00,9.4694
2021-02-25 03:00:00,16.6983
2021-02-25 04:00:00,6.440300000000001
2021-02-25 05:00:00,12.1953
2021-02-25 06:00:00,6.6896
2021-02-25 07:00:00,11.1062
2021-02-25 08:00:00,9.0244
2021-02-25 09:00:00,7.222
2021-02-25 10:00:00,10.2624
2021-02-25 11:00:00,14.6799
2021-02-25 12:00:00,11.6723
2021-02-25 13:00:00,9.2491
2021-02-25 14:00:00,10.5736
2021-02-25 15:00:00,14.6338
2021-02-25 16:00:00,15.427200000000001
2021-02-25 17:00:00,9.5281
2021-02-25 18:00:00,7.7713
2021-02-25 19:00:00,16.784200000000002
2021-02-25 20:00:00,5.9559999999999995
2021-02-25 21:00:00,9.4397
2021-02-25 22:00:00,13.0434
2021-02-25 23:00:00,9.8474
2021-02-26 00:00:00,9.3655
2021-02-26 01:00:00,9.0992
2021-02-26 02:00:00,12.6703
2021-02-26 03:00:00,4.6231
2021-02-26 04:00:00,10.083400000000001
2021-02-26 05:00:00,10.4658
2021-02-26 06:00:00,6.7849
2021-02-26 07:00:00,4.198099999999999
2021-02-26 08:00:00,13.8088
2021-02-26 09:00:00,5.1685
2021-02-26 10:00:00,6.2069
2021-02-26 11:00:00,5.5062
2021-02-26 12:00:00,11.1532
2021-02-26 13:00:00,7.6135
2021-02-26 14:00:00,12.1152
2021-02-26 15:00:00,5.9879
2021-02-26 16:00:00,2.4813
2021-02-26 17:00:00,10.1724
2021-02-26 18:00:00,11.9951
2021-02-26 19:00:00,12.6736
2021-02-26 20:00:00,9.0063
2021-02-26 21:00:00,10.478
2021-02-26 22:00:00,9.292
2021-02-26 23:00:00,-0.11309999999999992
2021-02-27 00:00:00,5.5347
2021-02-27 01:00:00,10.629
2021-02-27 02:00:00,5.1289
2021-02-27 03:00:00,9.208
2021-02-27 04:00:00,10.9753
2021-02-27 05:00:00,7.8498
2021-02-27 06:00:00,12.9231
2021-02-27 07:00:00,6.4566
2021-02-27 08:00:00,3.3615
2021-02-27 09:00:00,9.9599
2021-02-27 10:00:00,2.364
2021-02-27 11:00:00,8.8117
2021-02-27 12:00:00,5.567200000000001
2021-02-27 13:00:00,8.4497
2021-02-27 14:00:00,8.0719
2021-02-27 15:00:00,6.009
2021-02-27 16:00:00,13.2465
2021-02-27 17:00:00,8.3613
2021-02-27 18:00:00,4.5093
2021-02-27 19:00:00,12.6288
2021-02-27 20:00:00,10.2017
2021-02-27 21:00:00,9.999
2021-02-27 22:00:00,4.0115
2021-02-27 23:00:00,9.1702
2021-02-28 00:00:00,3.7607
2021-02-28 01:00:00,0.8475000000000001
2021-02-28 02:00:00,10.6076
2021-02-28 03:00:00,4.4715
2021-02-28 04:00:00,-0.13739999999999986
2021-02-28 05:00:00,3.9097999999999997
2021-02-28 06:00:00,5.4103
2021-02-28 07:00:00,2.9982
2021-02-28 08:00:00,6.8706
2021-02-28 09:00:00,5.834
2021-02-28 10:00:00,9.73
2021-02-28 11:00:00,7.747
2021-02-28 12:00:00,5.3236
2021-02-28 13:00:00,13.9438
2021-02-28 14:00:00,5.4877
2021-02-28 15:00:00,15.3803
2021-02-28 16:00:00,14.7233
2021-02-28 17:00:00,9.7325
2021-02-28 18:00:00,14.3316
2021-02-28 19:00:00,10.0106
2021-02-28 20:00:00,3.7648
2021-02-28 21:00:00,8.375499999999999
2021-02-28 22:00:00,10.1753
2021-02-28 23:00:00,7.827800000000001
2021-03-01 00:00:00,9.3017
2021-03-01 01:00:00,4.8533
2021-03-01 02:00:00,8.5248
2021-03-01 03:00:00,2.7334
2021-03-01 04:00:00,1.8941
2021-03-01 05:00:00,4.495299999999999
2021-03-01 06:00:00,1.9205
2021-03-01 07:00:00,10.078
2021-03-01 08:00:00,7.3304
2021-03-01 09:00:00,7.5943000000000005
2021-03-01 10:00:00,8.4061
2021-03-01 11:00:00,8.5248
2021-03-01 12:00:00,12.6236
2021-03-01 13:00:00,13.1058
2021-03-01 14:00:00,13.0765
2021-03-01 15:00:00,29.3841
2021-03-01 16:00:00,15.6769
2021-03-01 17:00:00,8.9124
2021-03-01 18:00:00,20.5151
2021-03-01 19:00:00,9.056899999999999
2021-03-01 20:00:00,6.6505
2021-03-01 21:00:00,8.3024
2021-03-01 22:00:00,9.3861
2021-03-01 23:00:00,8.2186
2021-03-02 00:00:00,11.2495
2021-03-02 01:00:00,13.889800000000001
2021-03-02 02:00:00,8.7572
2021-03-02 03:00:00,11.9464
2021-03-02 04:00:00,8.721400000000001
2021-03-02 05:00:00,7.5828
2021-03-02 06:00:00,6.5468
2021-03-02 07:00:00,9.6361
2021-03-02 08:00:00,2.3242000000000003
2021-03-02 09:00:00,10.6443
2021-03-02 10:00:00,10.9091
2021-03-02 11:00:00,10.6154
2021-03-02 12:00:00,3.9399999999999995
2021-03-02 13:00:00,5.7884
2021-03-02 14:00:00,9.6592
2021-03-02 15:00:00,12.823599999999999
2021-03-02 16:00:00,13.4677
2021-03-02 17:00:00,13.6836
2021-03-02 18:00:00,7.6372
2021-03-02 19:00:00,8.0778
2021-03-02 20:00:00,5.9931
2021-03-02 21:00:00,5.5683
2021-03-02 22:00:00,6.367
2021-03-02 23:00:00,6.3072
2021-03-03 00:00:00,8.6
2021-03-03 01:00:00,8.2986
2021-03-03 02:00:00,9.7612
2021-03-03 03:00:00,7.0547
2021-03-03 04:00:00,8.0589
2021-03-03 05:00:00,4.0716
2021-03-03 06:00:00,6.349600000000001
2021-03-03 07:00:00,4.9132
2021-03-03 08:00:00,7.8627
2021-03-03 09:00:00,7.4172
2021-03-03 10:00:00,11.0251
2021-03-03 11:00:00,4.4604
2021-03-03 12:00:00,7.2369
2021-03-03 13:00:00,15.3777
2021-03-03 14:00:00,4.5033
2021-03-03 15:00:00,6.4687
2021-03-03 16:00:00,17.6042
2021-03-03 17:00:00,13.9819
2021-03-03 18:00:00,5.700100000000001
2021-03-03 19:00:00,9.4269
2021-03-03 20:00:00,8.8006
2021-03-03 21:00:00,12.6497
2021-03-03 22:00:00,3.5393999999999997
2021-03-03 23:00:00,10.4655
2021-03-04 00:00:00,6.5885
2021-03-04 01:00:00,8.3301
2021-03-04 02:00:00,8.8078
2021-03-04 03:00:00,6.424300000000001
2021-03-04 04:00:00,5.2055
2021-03-04 05:00:00,8.4082
2021-03-04 06:00:00,9.2603
2021-03-04 07:00:00,1.7704000000000004
2021-03-04 08:00:00,7.4268
2021-03-04 09:00:00,5.3844
2021-03-04 10:00:00,10.3914
2021-03-04 11:00:00,5.6801
2021-03-04 12:00:00,9.1844
2021-03-04 13:00:00,11.1394
2021-03-04 14:00:00,8.81
2021-03-04 15:00:00,16.6463
2021-03-04 16:00:00,17.6936
2021-03-04 17:00:00,4.7747
2021-03-04 18:00:00,4.5838
2021-03-04 19:00:00,7.3075
2021-03-04 20:00:00,12.1822
2021-03-04 21:00:00,1.4935999999999998
